Species,SpeciesID,Week,Phase,Chamber,ScientificName,CommonName,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Weight_g,Porometer,PercentBrown,Dead,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
PIED,PIED04,3,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,709,369.1,10,alive,LPS3038,2503002,2021-09-10 11:55:00,2021-09-10,1155,369.1,24.7,53.3,23.9
PIED,PIED04,3.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,4,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,654,410.9,25,alive,LPS3038,2402902,2021-09-17 10:22:00,2021-09-17,1022,410.9,25.4,55.2,25.8
PIED,PIED04,4.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,581,354.7,25,alive,LPS3038,2302801,2021-09-23 11:26:00,2021-09-23,1126,354.7,24,51.8,23.3
PIED,PIED04,5.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,6,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,549,122.5,25,alive,LPS3038,2302602,2021-10-01 09:03:00,2021-10-01,0903,122.5,23.9,32.3,14.1
PIED,PIED04,6.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,7,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,503,180,25,alive,LPS3038,2202301,2021-10-07 13:15:00,2021-10-07,1315,180,24.6,37.5,17
PIED,PIED04,7.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,8,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,463,46.8,25,alive,LPS3038,2002202,2021-10-14 14:22:00,2021-10-14,1422,46.8,23.3,15,6.1
PIED,PIED04,8.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,9,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,454,47.2,25,alive,LPS3038,2302500,2021-10-22 11:12:00,2021-10-22,1112,47.2,25.2,15.6,5.6
PIED,PIED04,9.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,10,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,439,55.4,50,alive,LPS3038,2102000,2021-10-29 11:27:00,2021-10-29,1127,55.4,23.1,15.7,6.3
PIED,PIED04,10.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,11,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,434,50.9,25,alive,LPS3038,2102002,2021-11-04 10:30:00,2021-11-04,1030,50.9,22.8,15.1,6.3
PIED,PIED04,11.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,12,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,432,56.1,50,dead,LPS3038,2102001,2021-11-12 11:15:00,2021-11-12,1115,56.1,21.7,16,6.5
PIED,PIED04,12.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,13,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,431,49.7,75,dead,LPS3038,2002001,2021-11-18 10:24:00,2021-11-18,1024,49.7,21.3,14.3,5.6
PIED,PIED04,13.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,14,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,429,64.7,90,dead,LPS3038,2002000,2021-11-23 16:29:00,2021-11-23,1629,64.7,22.9,18.4,7.9
PIED,PIED04,14.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,15,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,15.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,16,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,16.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,17,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,17.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,18,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,18.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,19,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,19.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,20,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,20.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,21,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,21.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,22,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED04,22.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.33,262,4,5.73,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,1,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,803,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,1.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,2,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,783,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,2.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,3,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,752,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,3.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,4,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,708,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,4.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,649,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,5.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,6,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,610,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,6.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,7,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,562,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,7.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,8,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,498,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,8.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,9,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,463,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,9.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,10,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,437,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,10.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,11,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,422,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,11.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,12,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,412,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,12.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,13,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,399,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,13.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,14,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,394,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,14.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,15,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,392,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,15.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,16,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,390,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,16.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,17,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,390,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,17.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,18,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,18.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,19,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,19.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,20,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,20.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,21,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,21.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,22,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED05,22.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,no,4.03,181,4,5.05,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,1,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,821,68.2,25,alive,LPS3038,2403003,2021-08-27 16:00:00,2021-08-27,1600,68.2,26.4,25,11
PIED,PIED06,1.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,2,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,797,228.9,10,alive,LPS3038,2403704,2021-09-03 11:44:00,2021-09-03,1144,228.9,25.2,49.8,22.9
PIED,PIED06,2.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,3,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,763,175.3,10,alive,LPS3038,2503002,2021-09-10 12:05:00,2021-09-10,1205,175.3,25,41.2,18.3
PIED,PIED06,3.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,4,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,725,96.9,10,alive,LPS3038,2402902,2021-09-17 10:31:00,2021-09-17,1031,96.9,25.5,31,14.2
PIED,PIED06,4.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,675,176.3,25,alive,LPS3038,2302801,2021-09-23 11:21:00,2021-09-23,1121,176.3,23.8,40.5,18.2
PIED,PIED06,5.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,6,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,640,105.8,25,alive,LPS3038,2302602,2021-10-01 08:56:00,2021-10-01,0856,105.8,23.6,30,13.2
PIED,PIED06,6.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,7,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,590,94.5,10,alive,LPS3038,2202301,2021-10-07 13:29:00,2021-10-07,1329,94.5,24.7,26.7,12.1
PIED,PIED06,7.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,8,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,499,72,25,alive,LPS3038,2002202,2021-10-14 14:27:00,2021-10-14,1427,72,23.4,20.9,8.8
PIED,PIED06,8.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,9,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,478,78.8,25,alive,LPS3038,2302500,2021-10-22 11:18:00,2021-10-22,1118,78.8,25.2,22.8,8.8
PIED,PIED06,9.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,10,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,454,85.5,25,alive,LPS3038,2102000,2021-10-29 11:23:00,2021-10-29,1123,85.5,23,22.3,9.6
PIED,PIED06,10.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,11,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,439,97,25,alive,LPS3038,2102002,2021-11-04 10:13:00,2021-11-04,1013,97,21.9,24.4,10.6
PIED,PIED06,11.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,12,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,428,54.5,25,alive,LPS3038,2102001,2021-11-12 11:09:00,2021-11-12,1109,54.5,21.8,15.7,6.4
PIED,PIED06,12.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,13,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,412,43.7,25,alive,LPS3038,2002001,2021-11-18 10:27:00,2021-11-18,1027,43.7,21.3,12.6,4.7
PIED,PIED06,13.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,14,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,407,57.8,50,alive,LPS3038,2002000,2021-11-23 16:35:00,2021-11-23,1635,57.8,23,16.5,6.8
PIED,PIED06,14.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,15,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,405,71.1,50,alive,LPS3038,2102100,2021-12-02 08:56:00,2021-12-02,0856,71.1,22,19.6,7.9
PIED,PIED06,15.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,16,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,403,64.6,50,dead,LPS3038,2002001,2021-12-09 13:23:00,2021-12-09,1323,64.6,20.5,17.8,7.3
PIED,PIED06,16.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,17,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,403,98.9,75,dead,LPS3038,1802001,2021-12-16 14:57:00,2021-12-16,1457,98.9,19.1,25,10.7
PIED,PIED06,17.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,50,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,18,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,54,NA,dead,LPS3038,2102002,2021-12-23 11:23:00,2021-12-23,1123,54,21.3,15,5.7
PIED,PIED06,18.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,19,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,19.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,20,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,401,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,20.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,21,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,21.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,22,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED06,22.5,1,1,Pinus edulis,Pinyon Pine,Ambient_HW,Drought,yes,6.07,289,5,4.48,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED07,1,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,797,80.3,10,alive,LPS3038,2403003,2021-08-27 14:08:00,2021-08-27,1408,80.3,26,28.8,13.5
PIED,PIED07,1.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED07,2,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,780,137.1,10,alive,LPS3038,2403704,2021-09-03 12:07:00,2021-09-03,1207,137.1,25.1,40.8,18.4
PIED,PIED07,2.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED07,3,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,757,128.1,10,alive,LPS3038,2503002,2021-09-10 10:54:00,2021-09-10,1054,128.1,25.4,35.9,16
PIED,PIED07,3.5,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIED,PIED07,4,1,1,Pinus edulis,Pinyon Pine,Ambient,Drought,yes,4.27,248,4,3.87,723,229.2,10,alive,LPS3038,2402902,2021-09-17 10:39:00,2021-09-17,1039,229.2,25.5,45.7,20.9
