SerialNumber,CalNum,DateTime,Date,Time,Week,Species,SpeciesID,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
LPS3038,2503002,2021-09-10 13:00:00,2021-09-10,1300,3,PIPO,PIPO11,79.8,25.3,27.7,12.2
LPS3038,2503002,2021-09-10 12:57:00,2021-09-10,1257,3,PIPO,PIPO12,141.6,25.3,37.4,16.5
LPS3038,2503002,2021-09-10 17:04:00,2021-09-10,1704,3,PIPO,PIPO15,74.6,25.7,26.7,11.9
LPS3038,2503002,2021-09-10 13:10:00,2021-09-10,1310,3,PIPO,PIPO17,158.7,25.4,39.4,17.4
LPS3038,2503002,2021-09-10 16:58:00,2021-09-10,1658,3,PIPO,PIPO18,158,25.4,39.5,17.7
LPS3038,2503002,2021-09-10 12:31:00,2021-09-10,1231,3,PIPO,PIPO19,160.7,25.4,39.6,17.4
LPS3038,2503002,2021-09-10 12:38:00,2021-09-10,1238,3,PIPO,PIPO20,140.5,25.4,37.3,16.5
LPS3038,2503002,2021-09-10 12:34:00,2021-09-10,1234,3,PIPO,PIPO21,217.1,25.4,45.1,20.3
LPS3038,2503002,2021-09-10 12:46:00,2021-09-10,1246,3,PIPO,PIPO25,101.1,25.5,31.7,14
LPS3038,2503002,2021-09-10 13:13:00,2021-09-10,1313,3,PIPO,PIPO26,148.9,25.4,38.2,16.8
LPS3038,2503002,2021-09-10 13:18:00,2021-09-10,1318,3,PIPO,PIPO28,270.1,25.4,48.2,21.2
LPS3038,2503002,2021-09-10 12:43:00,2021-09-10,1243,3,PIPO,PIPO30,190.8,25.5,42.9,19.3
LPS3038,2503002,2021-09-10 12:40:00,2021-09-10,1240,3,PIPO,PIPO31,113.3,25.4,33.8,15.1
LPS3038,2503002,2021-09-10 12:23:00,2021-09-10,1223,3,PIPO,PIPO33,104.2,25.3,32.2,14.3
LPS3038,2503002,2021-09-10 17:00:00,2021-09-10,1700,3,PIPO,PIPO35,168.6,25.5,41.1,18.8
LPS3038,2503002,2021-09-10 13:16:00,2021-09-10,1316,3,PIPO,PIPO38,118.7,25.4,34.5,15.3
LPS3038,2503002,2021-09-10 13:21:00,2021-09-10,1321,3,PIPO,PIPO39,126.4,25.4,35.3,15.5
LPS3038,2503002,2021-09-10 12:20:00,2021-09-10,1220,3,PIPO,PIPO40,215,25.2,44.9,20.2
LPS3038,2503002,2021-09-10 12:14:00,2021-09-10,1214,3,PIPO,PIPO41,208.4,25.2,44.3,19.9
LPS3038,2503002,2021-09-10 13:05:00,2021-09-10,1305,3,PIPO,PIPO46,205.8,25.4,43.7,19.2
LPS3038,2503002,2021-09-10 12:17:00,2021-09-10,1217,3,PIPO,PIPO50,304.7,25.2,50.2,22.2
LPS3038,2503002,2021-09-10 14:38:00,2021-09-10,1438,1,PSME,PSME03,218.3,25.5,45.3,20.6
LPS3038,2503002,2021-09-10 14:35:00,2021-09-10,1435,1,PSME,PSME04,71.3,25.3,26.1,11.7
LPS3038,2503002,2021-09-10 14:32:00,2021-09-10,1432,1,PSME,PSME05,116.3,25.1,34.3,15.3
LPS3038,2503002,2021-09-10 13:55:00,2021-09-10,1355,1,PSME,PSME06,52.9,24.9,21,9
LPS3038,2503002,2021-09-10 14:53:00,2021-09-10,1453,1,PSME,PSME07,242.8,26.1,47,21.4
LPS3038,2503002,2021-09-10 14:49:00,2021-09-10,1449,1,PSME,PSME08,247.1,26.2,47.1,21.2
LPS3038,2503002,2021-09-10 14:00:00,2021-09-10,1400,1,PSME,PSME09,80.4,25.1,28.4,13
LPS3038,2503002,2021-09-10 13:58:00,2021-09-10,1358,1,PSME,PSME10,89.5,25,30,13.5
LPS3038,2503002,2021-09-10 14:46:00,2021-09-10,1446,1,PSME,PSME11,120.9,26.1,34.8,15.4
LPS3038,2503002,2021-09-10 14:40:00,2021-09-10,1440,1,PSME,PSME12,93,25.7,30.8,14.1
LPS3038,2503002,2021-09-10 14:04:00,2021-09-10,1404,1,PSME,PSME13,83.8,25.3,29.2,13.4
LPS3038,2503002,2021-09-10 14:42:00,2021-09-10,1442,1,PSME,PSME14,126.7,25.8,35.8,16.1
LPS3038,2503002,2021-09-10 14:57:00,2021-09-10,1457,1,PSME,PSME15,107.7,26.4,33,14.9
LPS3038,2503002,2021-09-10 13:52:00,2021-09-10,1352,1,PSME,PSME28,86.3,24.7,29,12.8
LPS3038,2503002,2021-09-10 15:03:00,2021-09-10,1503,1,PSME,PSME29,127.8,26,36.1,16.3
LPS3038,2503002,2021-09-10 13:44:00,2021-09-10,1344,1,PSME,PSME30,45.9,24.6,18.6,7.6
LPS3038,2503002,2021-09-10 16:40:00,2021-09-10,1640,1,PSME,PSME31,179.9,25.3,42.3,19.4
LPS3038,2503002,2021-09-10 16:44:00,2021-09-10,1644,1,PSME,PSME32,209.5,25.5,44.8,20.6
LPS3038,2503002,2021-09-10 15:05:00,2021-09-10,1505,1,PSME,PSME33,77.6,25.9,27.4,12.2
LPS3038,2503002,2021-09-10 16:30:00,2021-09-10,1630,1,PSME,PSME33,76.2,24.7,27.2,12.2
LPS3038,2503002,2021-09-10 16:38:00,2021-09-10,1638,1,PSME,PSME34,192.3,25.2,43.8,20.5
LPS3038,2503002,2021-09-10 16:33:00,2021-09-10,1633,1,PSME,PSME35,104,24.9,32.7,14.9
LPS3038,2503002,2021-09-10 16:51:00,2021-09-10,1651,1,PSME,PSME36,97,25.6,31.5,14.4
LPS3038,2503002,2021-09-10 13:49:00,2021-09-10,1349,1,PSME,PSME37,65.9,24.7,24.6,10.7
LPS3038,2503002,2021-09-10 16:49:00,2021-09-10,1649,1,PSME,PSME38,139.5,25.6,37.3,16.6
LPS3038,2503002,2021-09-10 16:35:00,2021-09-10,1635,1,PSME,PSME39,83.5,25.1,29.1,13.3
LPS3038,2503002,2021-09-10 16:46:00,2021-09-10,1646,1,PSME,PSME40,106.8,25.6,33.5,15.6
LPS3038,2402800,2021-09-13 11:38:00,2021-09-13,1138,1,PIFL,PIFL03,172.9,24.4,39.9,17.8
LPS3038,2402800,2021-09-13 11:41:00,2021-09-13,1141,1,PIFL,PIFL04,280.5,24.5,47.7,21
LPS3038,2402800,2021-09-13 11:43:00,2021-09-13,1143,1,PIFL,PIFL04,243.7,24.5,45.5,20.1
LPS3038,2402800,2021-09-13 11:45:00,2021-09-13,1145,1,PIFL,PIFL05,286.3,24.6,48,21.2
LPS3038,2402800,2021-09-13 12:09:00,2021-09-13,1209,1,PIFL,PIFL06,205.2,24.9,42.7,19
LPS3038,2402800,2021-09-13 12:03:00,2021-09-13,1203,1,PIFL,PIFL07,298.5,25,48.8,21.6
LPS3038,2402800,2021-09-13 11:53:00,2021-09-13,1153,1,PIFL,PIFL08,224.4,24.9,44.4,19.9
LPS3038,2402800,2021-09-13 11:50:00,2021-09-13,1150,1,PIFL,PIFL09,208.3,24.9,42.6,18.5
LPS3038,2402800,2021-09-13 11:48:00,2021-09-13,1148,1,PIFL,PIFL10,154.5,24.8,37.7,16.6
LPS3038,2402800,2021-09-13 12:12:00,2021-09-13,1212,1,PIFL,PIFL11,357.4,24.9,51.7,23
LPS3038,2402800,2021-09-13 12:06:00,2021-09-13,1206,1,PIFL,PIFL12,256.9,25,46.4,20.6
LPS3038,2402800,2021-09-13 12:01:00,2021-09-13,1201,1,PIFL,PIFL13,169.9,25,39.6,17.7
LPS3038,2402800,2021-09-13 11:59:00,2021-09-13,1159,1,PIFL,PIFL14,263.9,24.9,46.7,20.5
LPS3038,2402800,2021-09-13 11:56:00,2021-09-13,1156,1,PIFL,PIFL15,189.1,24.9,41.4,18.5
LPS3038,2402800,2021-09-13 12:33:00,2021-09-13,1233,1,PIFL,PIFL28,191.7,24,41.6,18.5
LPS3038,2402800,2021-09-13 12:36:00,2021-09-13,1236,1,PIFL,PIFL29,217,24.5,43.7,19.5
LPS3038,2402800,2021-09-13 12:38:00,2021-09-13,1238,1,PIFL,PIFL30,209,24.6,43,19
LPS3038,2402800,2021-09-13 12:59:00,2021-09-13,1259,1,PIFL,PIFL31,266.8,25.3,47,20.8
LPS3038,2402800,2021-09-13 12:56:00,2021-09-13,1256,1,PIFL,PIFL32,270.4,25.3,47.4,21.2
LPS3038,2402800,2021-09-13 12:47:00,2021-09-13,1247,1,PIFL,PIFL33,186.7,25.1,41.3,18.5
LPS3038,2402800,2021-09-13 12:41:00,2021-09-13,1241,1,PIFL,PIFL34,295.9,24.7,48.9,21.9
LPS3038,2402800,2021-09-13 12:43:00,2021-09-13,1243,1,PIFL,PIFL35,247,24.8,45.9,20.5
LPS3038,2402800,2021-09-13 13:12:00,2021-09-13,1312,1,PIFL,PIFL36,186.2,24.5,41.1,18.2
LPS3038,2402800,2021-09-13 13:10:00,2021-09-13,1310,1,PIFL,PIFL37,130.6,24.6,34.9,15.4
LPS3038,2402800,2021-09-13 12:54:00,2021-09-13,1254,1,PIFL,PIFL38,241.1,25.3,45.3,20.1
LPS3038,2402800,2021-09-13 12:51:00,2021-09-13,1251,1,PIFL,PIFL39,190,25.3,41.3,18.3
LPS3038,2402800,2021-09-13 12:49:00,2021-09-13,1249,1,PIFL,PIFL40,209.9,25.2,43.2,19.3
LPS3038,2402902,2021-09-17 10:53:00,2021-09-17,1053,4,PIED,PIED03,198,25.5,43.4,20.1
LPS3038,2402902,2021-09-17 10:22:00,2021-09-17,1022,4,PIED,PIED04,410.9,25.4,55.2,25.8
LPS3038,2402902,2021-09-17 10:31:00,2021-09-17,1031,4,PIED,PIED06,96.9,25.5,31,14.2
LPS3038,2402902,2021-09-17 10:39:00,2021-09-17,1039,4,PIED,PIED07,229.2,25.5,45.7,20.9
LPS3038,2402902,2021-09-17 10:42:00,2021-09-17,1042,4,PIED,PIED12,443.7,25.5,56,25.8
LPS3038,2402902,2021-09-17 10:12:00,2021-09-17,1012,4,PIED,PIED13,263.1,25.4,48.4,22.6
LPS3038,2402902,2021-09-17 10:17:00,2021-09-17,1017,4,PIED,PIED16,317.9,25.5,51,23.4
LPS3038,2402902,2021-09-17 10:27:00,2021-09-17,1027,4,PIED,PIED23,232.5,25.5,46,21.1
LPS3038,2402902,2021-09-17 10:50:00,2021-09-17,1050,4,PIED,PIED28,266.1,25.5,48.2,22
LPS3038,2402902,2021-09-17 10:15:00,2021-09-17,1015,4,PIED,PIED30,186.4,25.5,42.2,19.2
LPS3038,2402902,2021-09-17 10:25:00,2021-09-17,1025,4,PIED,PIED31,148.7,25.4,38.6,17.9
LPS3038,2402902,2021-09-17 10:35:00,2021-09-17,1035,4,PIED,PIED32,237,25.5,46.5,21.5
LPS3038,2402902,2021-09-17 10:02:00,2021-09-17,1002,4,PIED,PIED33,211.2,25.5,43.9,19.7
LPS3038,2402902,2021-09-17 10:37:00,2021-09-17,1037,4,PIED,PIED34,189.8,25.4,42.8,19.8
LPS3038,2402902,2021-09-17 10:08:00,2021-09-17,1008,4,PIED,PIED35,172.8,25.3,40.9,18.6
LPS3038,2402902,2021-09-17 10:47:00,2021-09-17,1047,4,PIED,PIED38,253.7,25.5,47.7,22.1
LPS3038,2402902,2021-09-17 10:44:00,2021-09-17,1044,4,PIED,PIED39,165.7,25.5,40.3,18.5
LPS3038,2402902,2021-09-17 10:19:00,2021-09-17,1019,4,PIED,PIED43,224.5,25.5,45,20.3
LPS3038,2402902,2021-09-17 10:55:00,2021-09-17,1055,4,PIED,PIED46,354.7,25.5,52.9,24.6
LPS3038,2402902,2021-09-17 10:04:00,2021-09-17,1004,4,PIED,PIED49,218.4,25.5,44.5,20
LPS3038,2402902,2021-09-17 13:57:00,2021-09-17,1357,2,PIFL,PIFL06,340.2,25.3,51.9,23.6
LPS3038,2402902,2021-09-17 13:53:00,2021-09-17,1353,2,PIFL,PIFL07,358.5,25.2,52.9,24.3
LPS3038,2402902,2021-09-17 13:51:00,2021-09-17,1351,2,PIFL,PIFL08,240.8,25.2,46.6,21.4
LPS3038,2402902,2021-09-17 13:47:00,2021-09-17,1347,2,PIFL,PIFL09,220.3,25.3,44.6,20
LPS3038,2402902,2021-09-17 13:41:00,2021-09-17,1341,2,PIFL,PIFL10,220.6,25.5,45,20.6
LPS3038,2402902,2021-09-17 13:39:00,2021-09-17,1339,2,PIFL,PIFL11,291.7,25.5,49.6,22.7
LPS3038,2402902,2021-09-17 13:36:00,2021-09-17,1336,2,PIFL,PIFL12,238,25.5,46.6,21.5
LPS3038,2402902,2021-09-17 13:28:00,2021-09-17,1328,2,PIFL,PIFL13,260.5,25.4,47.9,22
LPS3038,2402902,2021-09-17 13:25:00,2021-09-17,1325,2,PIFL,PIFL14,270.6,25.3,48.3,22
LPS3038,2402902,2021-09-17 13:22:00,2021-09-17,1322,2,PIFL,PIFL15,352.4,25.2,52.9,24.6
LPS3038,2402902,2021-09-17 14:31:00,2021-09-17,1431,2,PIFL,PIFL31,173.6,26,41.4,19.3
LPS3038,2402902,2021-09-17 14:28:00,2021-09-17,1428,2,PIFL,PIFL32,335.6,25.9,52.4,24.6
LPS3038,2402902,2021-09-17 14:25:00,2021-09-17,1425,2,PIFL,PIFL33,274.8,25.9,48.9,22.6
LPS3038,2402902,2021-09-17 14:22:00,2021-09-17,1422,2,PIFL,PIFL34,323.8,26,51.4,23.8
LPS3038,2402902,2021-09-17 14:17:00,2021-09-17,1417,2,PIFL,PIFL35,318.6,25.9,50.8,23.1
LPS3038,2402902,2021-09-17 14:15:00,2021-09-17,1415,2,PIFL,PIFL36,211,25.8,44.4,20.4
LPS3038,2402902,2021-09-17 14:10:00,2021-09-17,1410,2,PIFL,PIFL37,190.8,25.6,42.7,19.5
LPS3038,2402902,2021-09-17 14:08:00,2021-09-17,1408,2,PIFL,PIFL38,340.5,25.5,52.4,24.4
LPS3038,2402902,2021-09-17 14:05:00,2021-09-17,1405,2,PIFL,PIFL39,161.5,25.5,39.5,17.8
LPS3038,2402902,2021-09-17 14:02:00,2021-09-17,1402,2,PIFL,PIFL40,257.2,25.4,48.1,22.5
LPS3038,2402902,2021-09-17 09:27:00,2021-09-17,0927,4,PIPO,PIPO04,206.9,25.4,43.7,19.8
LPS3038,2402902,2021-09-17 09:19:00,2021-09-17,0919,4,PIPO,PIPO05,96.1,25.1,31,14.3
LPS3038,2402902,2021-09-17 09:43:00,2021-09-17,0943,4,PIPO,PIPO08,360.8,25.6,52.3,23.3
LPS3038,2402902,2021-09-17 09:12:00,2021-09-17,0912,4,PIPO,PIPO11,147.2,24.6,38.3,17.6
LPS3038,2402902,2021-09-17 09:16:00,2021-09-17,0916,4,PIPO,PIPO12,408.5,24.8,54.6,24.9
LPS3038,2402902,2021-09-17 09:30:00,2021-09-17,0930,4,PIPO,PIPO17,111.7,25.5,33,14.7
LPS3038,2402902,2021-09-17 09:48:00,2021-09-17,0948,4,PIPO,PIPO19,300.7,25.7,50,22.8
LPS3038,2402902,2021-09-17 09:57:00,2021-09-17,0957,4,PIPO,PIPO20,138.5,25.7,36.6,16.3
LPS3038,2402902,2021-09-17 09:53:00,2021-09-17,0953,4,PIPO,PIPO21,318.2,25.7,51.2,23.7
LPS3038,2402902,2021-09-17 09:36:00,2021-09-17,0936,4,PIPO,PIPO25,125.6,25.5,35.2,15.9
LPS3038,2402902,2021-09-17 09:31:00,2021-09-17,0931,4,PIPO,PIPO26,178.7,25.5,41.4,18.8
LPS3038,2402902,2021-09-17 08:55:00,2021-09-17,0855,4,PIPO,PIPO28,187.7,24.9,42,18.9
LPS3038,2402902,2021-09-17 09:49:00,2021-09-17,0949,4,PIPO,PIPO30,199.7,25.7,43.1,19.4
LPS3038,2402902,2021-09-17 09:55:00,2021-09-17,0955,4,PIPO,PIPO31,201.1,25.7,43.5,19.8
LPS3038,2402902,2021-09-17 09:41:00,2021-09-17,0941,4,PIPO,PIPO33,124.5,25.5,34.7,15.4
LPS3038,2402902,2021-09-17 09:22:00,2021-09-17,0922,4,PIPO,PIPO38,165.1,25.3,40,18.2
LPS3038,2402902,2021-09-17 09:25:00,2021-09-17,0925,4,PIPO,PIPO39,108.6,25.3,32.8,14.9
LPS3038,2402902,2021-09-17 09:45:00,2021-09-17,0945,4,PIPO,PIPO40,317.4,25.7,50.8,23.2
LPS3038,2402902,2021-09-17 09:10:00,2021-09-17,0910,4,PIPO,PIPO46,182.2,24.4,41.6,18.7
LPS3038,2402902,2021-09-17 09:39:00,2021-09-17,0939,4,PIPO,PIPO50,260.1,25.4,47.6,21.5
LPS3038,2402902,2021-09-17 11:01:00,2021-09-17,1101,2,PSME,PSME06,144,25.3,38,17.6
LPS3038,2402902,2021-09-17 12:45:00,2021-09-17,1245,2,PSME,PSME07,146.6,24.1,38.6,18
LPS3038,2402902,2021-09-17 12:41:00,2021-09-17,1241,2,PSME,PSME08,342.5,23.7,51.9,23.4
LPS3038,2402902,2021-09-17 11:09:00,2021-09-17,1109,2,PSME,PSME09,342.2,25.2,52.4,24.4
LPS3038,2402902,2021-09-17 11:05:00,2021-09-17,1105,2,PSME,PSME10,246,25.3,46.9,21.5
LPS3038,2402902,2021-09-17 12:47:00,2021-09-17,1247,2,PSME,PSME11,260,24.3,47.7,21.7
LPS3038,2402902,2021-09-17 11:16:00,2021-09-17,1116,2,PSME,PSME12,281.9,25.1,49.2,22.7
LPS3038,2402902,2021-09-17 10:59:00,2021-09-17,1059,2,PSME,PSME13,253,25.4,47.4,21.7
LPS3038,2402902,2021-09-17 12:43:00,2021-09-17,1243,2,PSME,PSME14,274,23.9,48.7,22.2
LPS3038,2402902,2021-09-17 11:13:00,2021-09-17,1113,2,PSME,PSME15,377.8,25,53.8,24.9
LPS3038,2402902,2021-09-17 13:11:00,2021-09-17,1311,2,PSME,PSME31,247.9,25.3,47.2,21.8
LPS3038,2402902,2021-09-17 13:09:00,2021-09-17,1309,2,PSME,PSME32,302.3,25.2,50.5,23.4
LPS3038,2402902,2021-09-17 13:03:00,2021-09-17,1303,2,PSME,PSME33,274.2,25,49,22.8
LPS3038,2402902,2021-09-17 12:57:00,2021-09-17,1257,2,PSME,PSME34,361.4,24.8,52.8,24.1
LPS3038,2402902,2021-09-17 13:15:00,2021-09-17,1315,2,PSME,PSME35,271.8,25.3,48.9,22.8
LPS3038,2402902,2021-09-17 12:54:00,2021-09-17,1254,2,PSME,PSME36,405.7,24.6,54.8,25.3
LPS3038,2402902,2021-09-17 11:03:00,2021-09-17,1103,2,PSME,PSME37,278.3,25.3,49.1,22.8
LPS3038,2402902,2021-09-17 13:07:00,2021-09-17,1307,2,PSME,PSME38,237.5,25.1,46.7,21.8
LPS3038,2402902,2021-09-17 12:51:00,2021-09-17,1251,2,PSME,PSME39,253.5,24.5,47.5,21.8
LPS3038,2402902,2021-09-17 13:00:00,2021-09-17,1300,2,PSME,PSME40,308.7,24.9,51,23.8
LPS3038,2302801,2021-09-23 08:47:00,2021-09-23,0847,5,PIED,PIED01,140.5,24.3,34.2,13.4
LPS3038,2302801,2021-09-23 08:50:00,2021-09-23,0850,5,PIED,PIED03,96.1,24.4,29.1,12.3
LPS3038,2302801,2021-09-23 11:26:00,2021-09-23,1126,5,PIED,PIED04,354.7,24,51.8,23.3
LPS3038,2302801,2021-09-23 11:21:00,2021-09-23,1121,5,PIED,PIED06,176.3,23.8,40.5,18.2
LPS3038,2302801,2021-09-23 08:53:00,2021-09-23,0853,5,PIED,PIED07,123.7,24.5,33.5,14.4
LPS3038,2302801,2021-09-23 11:18:00,2021-09-23,1118,5,PIED,PIED10,209.9,23.7,43,18.9
LPS3038,2302801,2021-09-23 08:44:00,2021-09-23,0844,5,PIED,PIED12,131.5,24.1,34.5,14.8
LPS3038,2302801,2021-09-23 11:23:00,2021-09-23,1123,5,PIED,PIED13,272.4,23.9,47.4,21
LPS3038,2302801,2021-09-23 11:03:00,2021-09-23,1103,5,PIED,PIED15,177.9,24.2,39.9,17.3
LPS3038,2302801,2021-09-23 11:36:00,2021-09-23,1136,5,PIED,PIED16,262.1,24.3,46.6,20.5
LPS3038,2302801,2021-09-23 11:10:00,2021-09-23,1110,5,PIED,PIED17,207,23.9,42.9,19
LPS3038,2302801,2021-09-23 08:36:00,2021-09-23,0836,5,PIED,PIED22,201,23.9,42,18.3
LPS3038,2302801,2021-09-23 11:34:00,2021-09-23,1134,5,PIED,PIED23,226.1,24.2,44.2,19.5
LPS3038,2302801,2021-09-23 08:56:00,2021-09-23,0856,5,PIED,PIED28,151.4,24.5,37,16
LPS3038,2302801,2021-09-23 11:47:00,2021-09-23,1147,5,PIED,PIED30,122.3,23.8,33.6,14.7
LPS3038,2302801,2021-09-23 11:49:00,2021-09-23,1149,5,PIED,PIED31,104,23.9,31.1,13.7
LPS3038,2302801,2021-09-23 09:02:00,2021-09-23,0902,5,PIED,PIED32,177.5,24.6,39.9,17.4
LPS3038,2302801,2021-09-23 16:41:00,2021-09-23,1641,5,PIED,PIED33,80,24,26.9,12
LPS3038,2302801,2021-09-23 08:59:00,2021-09-23,0859,5,PIED,PIED34,100.5,24.5,30,12.9
LPS3038,2302801,2021-09-23 11:30:00,2021-09-23,1130,5,PIED,PIED35,194.9,24,42,18.8
LPS3038,2302801,2021-09-23 09:12:00,2021-09-23,0912,5,PIED,PIED36,285.1,24.4,47.5,20.4
LPS3038,2302801,2021-09-23 08:42:00,2021-09-23,0842,5,PIED,PIED38,148.6,24,36.8,15.9
LPS3038,2302801,2021-09-23 09:09:00,2021-09-23,0909,5,PIED,PIED39,79.9,24.4,26.1,11
LPS3038,2302801,2021-09-23 11:32:00,2021-09-23,1132,5,PIED,PIED43,149.5,24.1,37.3,16.5
LPS3038,2302801,2021-09-23 08:39:00,2021-09-23,0839,5,PIED,PIED46,158.4,23.8,37.9,16.4
LPS3038,2302801,2021-09-23 16:38:00,2021-09-23,1638,5,PIED,PIED49,76.1,23.9,25.9,11.5
LPS3038,2302801,2021-09-23 12:45:00,2021-09-23,1245,3,PIFL,PIFL03,264.2,23.5,46.8,20.7
LPS3038,2302801,2021-09-23 12:47:00,2021-09-23,1247,3,PIFL,PIFL04,437.7,23.5,54.3,23.7
LPS3038,2302801,2021-09-23 12:50:00,2021-09-23,1250,3,PIFL,PIFL05,347.9,23.7,51.1,22.5
LPS3038,2302801,2021-09-23 12:52:00,2021-09-23,1252,3,PIFL,PIFL06,304.1,23.8,48.9,21.4
LPS3038,2302801,2021-09-23 12:55:00,2021-09-23,1255,3,PIFL,PIFL07,335.2,23.8,50.3,21.9
LPS3038,2302801,2021-09-23 12:58:00,2021-09-23,1258,3,PIFL,PIFL08,277.8,23.8,47.6,20.9
LPS3038,2302801,2021-09-23 13:02:00,2021-09-23,1302,3,PIFL,PIFL09,244.8,23.8,45.6,20.1
LPS3038,2302801,2021-09-23 13:05:00,2021-09-23,1305,3,PIFL,PIFL10,194.7,23.9,41.7,18.4
LPS3038,2302801,2021-09-23 13:15:00,2021-09-23,1315,3,PIFL,PIFL11,251.9,23.8,46.4,20.9
LPS3038,2302801,2021-09-23 13:22:00,2021-09-23,1322,3,PIFL,PIFL12,264.7,23.7,47,20.8
LPS3038,2302801,2021-09-23 13:25:00,2021-09-23,1325,3,PIFL,PIFL13,227.6,23.8,44.6,19.9
LPS3038,2302801,2021-09-23 13:32:00,2021-09-23,1332,3,PIFL,PIFL14,292.3,24,48.7,21.8
LPS3038,2302801,2021-09-23 13:35:00,2021-09-23,1335,3,PIFL,PIFL15,277.1,24,47.6,21
LPS3038,2302801,2021-09-23 11:56:00,2021-09-23,1156,3,PIFL,PIFL28,260.5,24,46.7,20.8
LPS3038,2302801,2021-09-23 11:59:00,2021-09-23,1159,3,PIFL,PIFL29,173.3,24.1,39.8,17.6
LPS3038,2302801,2021-09-23 12:07:00,2021-09-23,1207,3,PIFL,PIFL30,364,23.7,51.7,22.7
LPS3038,2302801,2021-09-23 12:23:00,2021-09-23,1223,3,PIFL,PIFL31,219.8,23.9,43.8,19.3
LPS3038,2302801,2021-09-23 12:21:00,2021-09-23,1221,3,PIFL,PIFL32,340.5,23.8,50.6,22
LPS3038,2302801,2021-09-23 12:19:00,2021-09-23,1219,3,PIFL,PIFL33,278.9,23.8,47.6,20.8
LPS3038,2302801,2021-09-23 12:13:00,2021-09-23,1213,3,PIFL,PIFL34,455.9,24,55.4,24.8
LPS3038,2302801,2021-09-23 12:10:00,2021-09-23,1210,3,PIFL,PIFL35,313.6,23.8,49.4,21.6
LPS3038,2302801,2021-09-23 12:40:00,2021-09-23,1240,3,PIFL,PIFL36,191.1,23.7,41,17.7
LPS3038,2302801,2021-09-23 12:33:00,2021-09-23,1233,3,PIFL,PIFL37,190.3,23.9,41.2,18
LPS3038,2302801,2021-09-23 12:31:00,2021-09-23,1231,3,PIFL,PIFL38,222.9,23.9,43.7,19
LPS3038,2302801,2021-09-23 12:29:00,2021-09-23,1229,3,PIFL,PIFL39,195.2,23.8,41.9,18.6
LPS3038,2302801,2021-09-23 12:26:00,2021-09-23,1226,3,PIFL,PIFL40,359.2,23.8,52,23.4
LPS3038,2302801,2021-09-23 09:23:00,2021-09-23,0923,5,PIPO,PIPO01,234.8,24.2,44.6,19.3
LPS3038,2302801,2021-09-23 09:18:00,2021-09-23,0918,5,PIPO,PIPO02,119.4,24.2,32.8,14
LPS3038,2302801,2021-09-23 09:35:00,2021-09-23,0935,5,PIPO,PIPO04,248.2,24,45.3,19.5
LPS3038,2302801,2021-09-23 09:45:00,2021-09-23,0945,5,PIPO,PIPO05,74.4,24.7,25.2,10.9
LPS3038,2302801,2021-09-23 10:41:00,2021-09-23,1041,5,PIPO,PIPO08,264.2,24.2,46.5,20.2
LPS3038,2302801,2021-09-23 09:49:00,2021-09-23,0949,5,PIPO,PIPO11,103.7,24.7,30.4,13
LPS3038,2302801,2021-09-23 10:06:00,2021-09-23,1006,5,PIPO,PIPO12,198.5,23.8,41.7,18.1
LPS3038,2302801,2021-09-23 09:21:00,2021-09-23,0921,5,PIPO,PIPO15,64.2,24.1,23,9.9
LPS3038,2302801,2021-09-23 09:33:00,2021-09-23,0933,5,PIPO,PIPO17,162.6,23.8,38.4,16.8
LPS3038,2302801,2021-09-23 10:28:00,2021-09-23,1028,5,PIPO,PIPO18,259.8,23.9,46.1,19.9
LPS3038,2302801,2021-09-23 10:44:00,2021-09-23,1044,5,PIPO,PIPO19,203.1,24.3,40.7,16.2
LPS3038,2302801,2021-09-23 10:54:00,2021-09-23,1054,5,PIPO,PIPO20,239.5,24.4,43.5,17.5
LPS3038,2302801,2021-09-23 10:51:00,2021-09-23,1051,5,PIPO,PIPO21,286.1,24.4,46.5,18.9
LPS3038,2302801,2021-09-23 10:39:00,2021-09-23,1039,5,PIPO,PIPO25,219.3,24.2,43.4,18.9
LPS3038,2302801,2021-09-23 09:37:00,2021-09-23,0937,5,PIPO,PIPO26,178.7,24.1,39.9,17.3
LPS3038,2302801,2021-09-23 10:08:00,2021-09-23,1008,5,PIPO,PIPO28,68.1,23.9,23.6,10
LPS3038,2302801,2021-09-23 10:48:00,2021-09-23,1048,5,PIPO,PIPO30,192,24.3,39.5,15.5
LPS3038,2302801,2021-09-23 10:57:00,2021-09-23,1057,5,PIPO,PIPO31,277.7,24.4,47.3,20.6
LPS3038,2302801,2021-09-23 10:33:00,2021-09-23,1033,5,PIPO,PIPO33,76.4,24.1,25.5,10.9
LPS3038,2302801,2021-09-23 10:24:00,2021-09-23,1024,5,PIPO,PIPO35,189.8,23.8,40.8,17.6
LPS3038,2302801,2021-09-23 09:43:00,2021-09-23,0943,5,PIPO,PIPO38,97.8,24.5,29,12
LPS3038,2302801,2021-09-23 09:41:00,2021-09-23,0941,5,PIPO,PIPO39,115.5,24.4,32.2,13.7
LPS3038,2302801,2021-09-23 10:36:00,2021-09-23,1036,5,PIPO,PIPO40,286.8,24.2,46.3,18.4
