Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,11,422,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,11.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,12,412,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,12.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,13,399,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,13.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,14,394,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,14.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,15,392,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,15.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,16,390,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,16.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,17,390,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,17.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,18,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,18.5,NA,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,19,NA,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,19.5,NA,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,20,NA,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,20.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,21,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,21.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,22,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,22.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,1,821,68.2,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,1.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,2,797,228.9,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,2.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,3,763,175.3,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,3.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,4,725,96.9,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,4.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,5,675,176.3,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,5.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,6,640,105.8,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,6.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,7,590,94.5,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,7.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,8,499,72,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,8.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,9,478,78.8,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,9.5,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,10,454,85.5,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,10.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,11,439,97,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,11.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,12,428,54.5,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,12.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,13,412,43.7,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,13.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,14,407,57.8,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,14.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,15,405,71.1,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,15.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,16,403,64.6,50,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,16.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,17,403,98.9,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,17.5,NA,NA,50,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,18,NA,54,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,18.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,19,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,19.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,20,401,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,20.5,NA,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,21,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,21.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,22,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED06,Ambient_HW,Drought,yes,6.07,289,5,4.48,22.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,1,797,80.3,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,1.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,2,780,137.1,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,2.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,3,757,128.1,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,3.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,4,723,229.2,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,4.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,5,680,123.7,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,5.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,6,643,94.8,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,6.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,7,582,117,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,7.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,8,521,196.7,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,8.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,9,489,66,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,9.5,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,10,454,70.1,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,10.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,11,437,58.5,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,11.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,12,425,53.6,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,12.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,13,413,44.4,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,13.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,14,404,55.8,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,14.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,15,401,50.5,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,15.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,16,399,48.2,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,16.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,17,399,77.3,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,17.5,NA,NA,50,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,18,NA,49.5,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,18.5,NA,NA,50,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,19,399,NA,50,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,19.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,20,397,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,20.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,21,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,21.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,22,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,22.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,1,848,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,1.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,2,839,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,2.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,3,817,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,3.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,4,787,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,4.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,5,799,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,5.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,6,764,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,6.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,7,780,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,7.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,8,714,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,8.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,9,753,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,9.5,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,10,740,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,10.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,11,718,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,11.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,12,654,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,12.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,13,696,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,13.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,14,626,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,14.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,15,678,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,15.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,16,604,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,16.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,17,632,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,17.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,18,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,18.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,19,592,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,19.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,20,531,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,20.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,21,625,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,21.5,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,22,516,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED08,Ambient,Watered,no,7.54,205,3,6.34,22.5,NA,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,1,699,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,1.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,2,677,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,2.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,3,643,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,3.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,4,596,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,4.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,5,535,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,5.5,NA,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,6,499,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,6.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,7,450,NA,10,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,7.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,8,376,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,8.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,9,362,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,9.5,NA,NA,NA,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,10,349,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,10.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,11,333,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,11.5,NA,NA,25,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,12,327,NA,50,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,12.5,NA,NA,75,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,13,325,NA,75,alive,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,13.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,14,324,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,14.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,15,324,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,15.5,NA,NA,75,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,16,322,NA,90,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,16.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,17,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,17.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,18,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,18.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,19,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,19.5,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,20,NA,NA,NA,dead,1
1,1,Pinus edulis,Pinyon Pine,PIED,PIED09,Ambient_HW,Drought,no,4.73,194,5,5.41,20.5,NA,NA,NA,dead,1
