Chamber,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,8/24/2021 18:00,25.4,24.9,96.7,927.7,735,927.8,0,28.8,24.8,1399,25.3
1,8/24/2021 18:30,25,24.7,97.7,927.9,734,927.9,0,27.9,24.6,1381,24.9
1,8/24/2021 19:00,25,24.7,97.7,927.9,734,927.9,0,27.9,24.6,1381,24.9
1,8/24/2021 19:30,24.7,24.3,97.5,928.2,730,928.3,0,27.1,24.2,1364,24.6
1,8/24/2021 20:00,24.4,24,97.2,928.5,727,928.6,0,26.8,23.9,1350,24.4
1,8/24/2021 20:30,24.1,23.7,96.7,928.9,724,928.9,0,26.2,23.5,1331,24
1,8/24/2021 21:00,23.7,23.3,96.4,928.9,724,928.9,0,25.6,23.1,1314,23.6
1,8/24/2021 21:30,23.3,22.9,96.7,929.2,722,929.2,0,25,22.7,1296,23.2
1,8/24/2021 22:00,23,22.6,96.6,929.2,721,929.3,0,24.6,22.4,1283,22.9
1,8/24/2021 22:30,22.7,22.2,96.2,929.4,720,929.4,0,24.1,22,1268,22.6
1,8/24/2021 23:00,22.3,21.9,96.9,929.4,720,929.4,0,23.7,21.8,1255,22.3
1,8/24/2021 23:30,22.1,21.6,96.3,929.2,721,929.3,0,23.3,21.4,1245,22
1,8/25/2021 0:00,21.8,21.4,96.6,929.4,720,929.4,0,22.8,21.2,1233,21.7
1,8/25/2021 0:30,21.6,21.2,96.6,929.4,721,929.4,0,22.7,21,1225,21.6
1,8/25/2021 1:00,21.6,21.2,97,929.2,723,929.2,0,22.6,21.1,1226,21.5
1,8/25/2021 1:30,21.5,21.3,97.8,929.4,720,929.4,0,22.7,21.2,1224,21.5
1,8/25/2021 2:00,21.5,21.2,97.4,929.2,721,929.3,0,22.6,21.1,1222,21.5
1,8/25/2021 2:30,20.1,19.3,93.6,929.5,719,929.6,0,20.8,19,1159,20.1
1,8/25/2021 3:00,18.2,17.1,89.7,929.7,717,929.7,0,18.4,16.5,1080,18.2
1,8/25/2021 3:30,16.9,15.9,91,929.7,717,929.8,0,17.1,15.4,1025,16.8
1,8/25/2021 4:00,15.9,15,91.5,929.7,717,929.7,0,16.1,14.5,987,15.8
1,8/25/2021 4:30,14.6,13.7,90.2,929.5,719,929.6,0,14.9,13.1,938,14.6
1,8/25/2021 5:00,14.3,13.7,93.8,929.5,718,929.6,0,14.6,13.3,929,14.3
1,8/25/2021 5:30,13.4,12.6,92.3,929.7,717,929.8,0,13.6,12.2,889,13.3
1,8/25/2021 6:00,12.2,11.3,90.3,930,715,930,0,12.3,10.6,836,12.1
1,8/25/2021 6:30,11.7,11.1,92.6,930.2,714,930.2,0,12,10.6,819,11.7
1,8/25/2021 7:00,11.6,11,93.1,930.4,711,930.4,0,11.9,10.5,812,11.6
1,8/25/2021 7:30,12.8,12.6,97.2,930.7,708,930.7,0,13.2,12.4,860,12.8
1,8/25/2021 8:00,14.5,14.3,97.8,930.9,707,930.9,0,15.1,14.2,926,14.5
1,8/25/2021 8:30,15.1,15.1,98.8,930.7,708,930.7,0,15.7,14.9,952,15.1
1,8/25/2021 9:00,15.4,15.1,97.7,930.7,709,930.7,0,15.9,15,961,15.3
1,8/25/2021 9:30,16.8,16.6,97.8,930.7,707,930.8,0,17.5,16.5,1018,16.8
1,8/25/2021 10:00,19,18.8,98.2,930.7,708,930.8,0,19.7,18.7,1106,18.9
1,8/25/2021 10:30,19.8,19.6,97.8,930.5,711,930.5,0,20.7,19.5,1142,19.8
1,8/25/2021 11:00,20.1,19.8,97.6,930.2,714,930.1,0,21,19.7,1156,20
1,8/25/2021 11:30,22.3,21.9,97.1,929.7,716,929.8,0,23.7,21.8,1250,22.3
1,8/25/2021 12:00,25.9,24.8,91.5,929.4,721,929.4,0,29.4,24.4,1394,25.8
1,8/25/2021 12:30,27.3,25.9,89.6,929,723,929.1,0,32.4,25.4,1454,27.2
1,8/25/2021 13:00,27.6,26.4,90.8,928.7,726,928.8,0,33.3,26,1471,27.5
1,8/25/2021 13:30,27.6,26.5,92.2,928.5,728,928.5,0,33.8,26.2,1476,27.6
1,8/25/2021 14:00,27.5,26.6,93.8,928,732,928,0,33.9,26.4,1481,27.5
1,8/25/2021 14:30,27.3,26.5,94.2,927.5,737,927.6,0,33.4,26.3,1477,27.3
1,8/25/2021 15:00,27.1,26.5,95.7,927.2,740,927.2,0,33,26.3,1475,27
1,8/25/2021 15:30,27,26.5,96.3,926.7,745,926.7,0,32.7,26.3,1476,26.9
1,8/25/2021 16:00,26.8,26.3,96.4,926.7,744,926.7,0,32.6,26.2,1468,26.8
1,8/25/2021 16:30,26.5,26.1,97.2,926.5,746,926.6,0,31.6,26,1458,26.4
1,8/25/2021 17:00,26.4,26,97,926.5,746,926.6,0,31.6,25.9,1455,26.4
1,8/25/2021 17:30,26,25.7,97.3,926.5,746,926.6,0,30.6,25.5,1438,26
1,8/25/2021 18:00,25.8,25.3,96.8,926.5,746,926.5,0,29.8,25.2,1428,25.7
1,8/25/2021 18:30,25.5,25.2,97.7,926.5,745,926.6,0,29.1,25.1,1416,25.4
1,8/25/2021 19:00,25.4,25.1,98,926.5,747,926.5,0,28.9,25,1413,25.3
1,8/25/2021 19:30,24.9,24.7,97.9,926.7,743,926.8,0,27.9,24.6,1391,24.9
1,8/25/2021 20:00,24.9,24.4,96.4,927,741,927.1,0,27.5,24.2,1383,24.8
1,8/25/2021 20:30,24.4,24,96.9,927.2,739,927.3,0,26.8,23.9,1364,24.4
1,8/25/2021 21:00,24.1,23.7,96.8,927.5,737,927.5,0,26.4,23.6,1349,24.1
1,8/25/2021 21:30,23.8,23.3,96.5,927.7,735,927.7,0,25.8,23.2,1331,23.7
1,8/25/2021 22:00,23.4,23,97,927.7,734,927.8,0,25.3,22.9,1317,23.4
1,8/25/2021 22:30,23.1,22.7,97.4,927.7,734,927.9,0,24.8,22.6,1301,23
1,8/25/2021 23:00,22.7,22.3,96.6,928,732,928.1,0,24.3,22.2,1286,22.7
1,8/25/2021 23:30,22.4,22,96.5,928.2,731,928.2,0,23.9,21.8,1270,22.4
1,8/26/2021 0:00,22.2,21.7,95.9,928.2,731,928.3,0,23.4,21.5,1259,22.1
1,8/26/2021 0:30,22.1,21.7,96.7,928.4,730,928.4,0,23.4,21.6,1257,22.1
1,8/26/2021 1:00,22.1,21.7,97.4,928.2,731,928.3,0,23.3,21.6,1257,22
1,8/26/2021 1:30,22,21.7,97.4,928.2,732,928.2,0,23.3,21.6,1254,22
1,8/26/2021 2:00,21.9,21.7,98.1,928.2,732,928.1,0,23.2,21.6,1254,21.9
1,8/26/2021 2:30,20.4,19.5,92.4,928.2,732,928.2,0,21.1,19.1,1183,20.3
1,8/26/2021 3:00,18.1,16.9,89.2,928.2,731,928.3,0,18.3,16.3,1090,18.1
1,8/26/2021 3:30,16.4,15.3,90.6,928.2,731,928.2,0,16.6,14.8,1022,16.3
1,8/26/2021 4:00,15.2,14.3,90.8,928.2,731,928.3,0,15.5,13.7,977,15.2
1,8/26/2021 4:30,14.3,13.4,91.4,928.2,731,928.2,0,14.5,12.9,940,14.2
1,8/26/2021 5:00,13.8,13.2,93.8,928.2,731,928.3,0,14.1,12.8,924,13.8
1,8/26/2021 5:30,13,12.2,91.7,928.2,730,928.3,0,13.1,11.7,889,12.9
1,8/26/2021 6:00,11.7,10.9,90.8,928.7,726,928.7,0,11.9,10.3,834,11.7
1,8/26/2021 6:30,11.2,10.6,92.5,928.9,724,928.9,0,11.5,10.1,814,11.2
1,8/26/2021 7:00,11.1,10.5,93.4,929,724,929,0,11.4,10.1,808,11.1
1,8/26/2021 7:30,12.3,12,97.3,929,724,929.1,0,12.6,11.8,854,12.2
1,8/26/2021 8:00,14.1,13.8,97.7,929,723,929.1,0,14.6,13.7,928,14
1,8/26/2021 8:30,14.8,14.7,98.7,929.2,723,929.2,0,15.3,14.6,955,14.7
1,8/26/2021 9:00,15,14.8,98.2,929.2,723,929.1,0,15.6,14.7,964,15
1,8/26/2021 9:30,16.4,16.2,98,929,724,929,0,17.1,16.1,1021,16.4
1,8/26/2021 10:00,18.6,18.4,98.2,928.7,726,928.8,0,19.4,18.3,1112,18.6
1,8/26/2021 10:30,19.3,19.1,98.7,928.7,726,928.7,0,20.2,19.1,1144,19.3
1,8/26/2021 11:00,19.7,19.4,97.8,928.5,727,928.6,0,20.5,19.3,1157,19.6
1,8/26/2021 11:30,24.5,23.4,91.2,928.2,731,928.3,0,26.3,22.9,1348,24.4
1,8/26/2021 12:00,28.6,26.9,88.2,927.9,734,927.9,0,36.1,26.5,1520,28.6
1,8/26/2021 12:30,28.6,26.7,87.2,927.2,739,927.3,0,35.5,26.2,1522,28.5
1,8/26/2021 13:00,28.4,25.9,82.3,927,742,927,0,34.3,25.1,1512,28.4
1,8/26/2021 13:30,28.1,24.7,76.6,926.5,745,926.6,0,32.1,23.6,1493,28
1,8/26/2021 14:00,27.7,23.3,70.1,926.2,749,926.2,0,30.5,21.8,1472,27.7
1,8/26/2021 14:30,27.6,22.1,63.1,925.7,752,925.8,0,29.4,20,1463,27.6
1,8/26/2021 15:00,27.2,20.8,58.1,925.5,756,925.5,0,28,18.2,1440,27.1
1,8/26/2021 15:30,27.2,20.1,53.8,925.2,757,925.3,0,27.7,17,1438,27.2
1,8/26/2021 16:00,26.5,19.4,53.4,924.9,761,924.9,0,26.5,16.2,1412,26.4
1,8/26/2021 16:30,25.6,21.5,70.7,924.7,762,924.8,0,26.9,19.9,1406,25.6
1,8/26/2021 17:00,25.5,23.1,82.8,924.5,764,924.6,0,27.6,22.3,1418,25.4
1,8/26/2021 17:30,25.2,23.3,86.2,924.7,763,924.7,0,27.5,22.7,1410,25.2
1,8/26/2021 18:00,24.8,23.5,90.1,924.7,763,924.7,0,26.8,23.1,1399,24.8
1,8/26/2021 18:30,24.8,23.5,89.5,924.7,762,924.8,0,26.9,23,1400,24.8
1,8/26/2021 19:00,24.7,23.4,89.8,925,760,925,0,26.7,22.9,1392,24.7
1,8/26/2021 19:30,24.4,23,89.4,925.2,757,925.3,0,26.2,22.5,1376,24.4
1,8/26/2021 20:00,24.2,23.1,91.7,925.4,756,925.4,0,26,22.7,1368,24.1
1,8/26/2021 20:30,23.8,22.8,92.1,925.5,754,925.6,0,25.5,22.4,1349,23.7
1,8/26/2021 21:00,23.3,22.4,93.2,925.7,754,925.7,0,25,22.1,1331,23.3
1,8/26/2021 21:30,23,22,91.9,925.7,753,925.8,0,24.4,21.6,1314,22.9
1,8/26/2021 22:00,22.7,22,93.7,925.7,753,925.8,0,24.1,21.7,1308,22.7
1,8/26/2021 22:30,22.6,21.6,92.8,925.5,755,925.6,0,23.9,21.3,1302,22.5
1,8/26/2021 23:00,22.2,21.3,93.4,925.5,755,925.6,0,23.3,21,1286,22.1
1,8/26/2021 23:30,21.6,21.1,95.5,925.7,754,925.7,0,22.7,20.9,1264,21.6
1,8/27/2021 0:00,21.8,21.3,95.6,926,752,926,0,22.8,21.1,1269,21.7
1,8/27/2021 0:30,21.9,21.2,94.3,925.7,752,925.8,0,23,20.9,1272,21.8
1,8/27/2021 1:00,21.8,21.1,94.2,925.9,752,925.9,0,22.8,20.8,1269,21.7
1,8/27/2021 1:30,21.7,21.1,94.7,925.7,753,925.7,0,22.7,20.8,1266,21.6
1,8/27/2021 2:00,21.8,21.2,94.5,925.7,753,925.8,0,23,20.9,1273,21.8
1,8/27/2021 2:30,19.9,19.2,93.8,925.9,752,925.9,0,20.7,18.9,1193,19.9
1,8/27/2021 3:00,17.3,16.5,92.3,925.7,752,925.8,0,17.7,16.1,1089,17.3
1,8/27/2021 3:30,16,15.4,94.3,925.5,755,925.5,0,16.5,15.1,1041,16
1,8/27/2021 4:00,15.1,14.5,93.9,925.7,754,925.7,0,15.4,14.1,1001,15
1,8/27/2021 4:30,13.8,12.9,91.1,925.5,756,925.5,0,13.9,12.4,951,13.7
1,8/27/2021 5:00,13.9,13.3,94.4,925.5,754,925.6,0,14.3,13,957,13.9
1,8/27/2021 5:30,12.7,12.1,93.5,925.5,755,925.5,0,12.9,11.6,908,12.6
1,8/27/2021 6:00,11.4,10.9,94.3,925.7,753,925.7,0,11.6,10.5,856,11.3
1,8/27/2021 6:30,11.1,10.5,94.3,926,752,926,0,11.3,10.2,839,11
1,8/27/2021 7:00,11,10.5,94.6,926.2,749,926.3,0,11.3,10.2,835,11
1,8/27/2021 7:30,12.7,12.3,96,926.2,748,926.3,0,13.1,12.1,904,12.7
1,8/27/2021 8:00,14.8,14.4,95.6,926.5,745,926.6,0,15.1,14.1,981,14.7
1,8/27/2021 8:30,15,14.8,98,926.5,747,926.5,0,15.6,14.7,994,15
1,8/27/2021 9:00,16.1,15.5,94,926.7,744,926.8,0,16.5,15.1,1029,16
1,8/27/2021 9:30,18.8,18,92.9,926.5,746,926.6,0,19.2,17.6,1138,18.7
1,8/27/2021 10:00,21.1,20.2,92.8,926.5,745,926.6,0,21.9,19.9,1230,21
1,8/27/2021 10:30,21.2,20.4,92.9,926.4,748,926.4,0,22.1,20.1,1240,21.2
1,8/27/2021 11:00,21.5,20.5,91.5,926,750,926.1,0,22.5,20.1,1253,21.5
1,8/27/2021 11:30,25,24.1,93.4,925.7,752,925.9,0,27.4,23.8,1397,24.9
1,8/27/2021 12:00,29.1,28.2,93.2,925.5,755,925.5,0,38.5,27.9,1572,29
1,8/27/2021 12:30,29.7,28.2,89.8,925.2,758,925.3,0,40,27.8,1596,29.7
1,8/27/2021 13:00,29.3,26.7,82.4,924.9,761,924.9,0,36.9,26,1570,29.3
1,8/27/2021 13:30,28.9,24.2,68.3,924.5,764,924.5,0,32.7,22.4,1535,28.9
1,8/27/2021 14:00,28.6,21.6,55.2,924,769,924,0,30.2,18.8,1508,28.6
1,8/27/2021 14:30,28.5,20.3,48.8,923.5,772,923.6,0,28.9,16.6,1497,28.4
1,8/27/2021 15:00,28.2,19.5,46,923,778,923,0,28.2,15.5,1490,28.2
1,8/27/2021 15:30,27.9,19.1,44.9,922.9,778,922.9,0,27.6,14.9,1477,27.9
1,8/27/2021 16:00,27.6,18.8,44.7,922.7,781,922.7,0,27.2,14.5,1469,27.6
1,8/27/2021 16:30,25.6,23.8,86.5,922.5,783,922.5,0,28.2,23.1,1451,25.5
1,8/27/2021 17:00,25.7,24.7,91.9,922.5,782,922.5,0,29,24.2,1462,25.6
1,8/27/2021 17:30,25.4,24.8,95,923,777,923.1,0,28.8,24.6,1450,25.4
1,8/27/2021 18:00,25.3,24.8,95.5,923.2,776,923.3,0,28.7,24.5,1443,25.3
1,8/27/2021 18:30,25,24.7,97.4,923.4,774,923.4,0,28,24.6,1432,25
1,8/27/2021 19:00,25,24.7,97.6,923.2,777,923.2,0,28.1,24.6,1435,25
1,8/27/2021 19:30,24.8,24.5,98,923.5,773,923.5,0,27.4,24.4,1421,24.7
1,8/27/2021 20:00,24.6,24.2,97.2,924.5,764,924.5,0,27.1,24.1,1403,24.6
1,8/27/2021 20:30,24.2,23.8,97.3,925.2,758,925.2,0,26.4,23.7,1376,24.1
1,8/27/2021 21:00,23.7,23.4,97.2,925.9,752,925.9,0,25.8,23.3,1351,23.7
1,8/27/2021 21:30,23.3,23,97.5,925.7,753,925.8,0,25.3,22.9,1337,23.3
1,8/27/2021 22:00,23.5,23,95.9,925.2,758,925.3,0,25.4,22.8,1348,23.5
1,8/27/2021 22:30,22.9,22.4,95.8,925.2,757,925.3,0,24.4,22.2,1322,22.8
1,8/27/2021 23:00,22.6,22.2,97.1,925.2,758,925.2,0,24,22.1,1311,22.5
1,8/27/2021 23:30,22.3,21.9,96.8,925,758,925.1,0,23.6,21.7,1300,22.2
1,8/28/2021 0:00,22,21.7,97.5,925,760,925.1,0,23.3,21.6,1289,22
1,8/28/2021 0:30,22.2,21.7,95.8,925,758,925.1,0,23.6,21.5,1298,22.2
1,8/28/2021 1:00,21.9,21.6,97.4,925,758,925.1,0,23.1,21.5,1286,21.9
1,8/28/2021 1:30,22,21.6,96.7,925.2,758,925.2,0,23.3,21.4,1288,22
1,8/28/2021 2:00,22,21.5,96,925,760,925.1,0,23.1,21.3,1287,21.9
1,8/28/2021 2:30,19.5,19.1,96.2,924.9,760,924.9,0,20.3,18.9,1190,19.5
1,8/28/2021 3:00,17.2,16.7,94.8,924.9,761,924.9,0,17.7,16.4,1098,17.2
1,8/28/2021 3:30,16,15.5,94.6,925.4,757,925.4,0,16.5,15.2,1044,16
1,8/28/2021 4:00,15,14.6,95.7,925.4,756,925.4,0,15.4,14.3,1005,15
1,8/28/2021 4:30,14,13.6,95.6,925.2,757,925.3,0,14.4,13.3,966,14
1,8/28/2021 5:00,13.9,13.5,95.3,925.7,754,925.6,0,14.2,13.2,957,13.9
1,8/28/2021 5:30,12.7,12.2,95.4,926,752,926,0,13,11.9,903,12.6
1,8/28/2021 6:00,11.3,10.9,94.8,926.4,748,926.4,0,11.6,10.5,847,11.3
1,8/28/2021 6:30,11.5,10.9,93.1,927,742,927,0,11.8,10.4,846,11.5
1,8/28/2021 7:00,11.4,10.9,94.5,927.4,738,927.4,0,11.6,10.5,837,11.3
1,8/28/2021 7:30,13.1,12.7,95.3,927.9,734,927.9,0,13.5,12.4,900,13.1
1,8/28/2021 8:00,15,14.6,96.2,928.2,731,928.2,0,15.4,14.4,971,14.9
1,8/28/2021 8:30,15.3,15,97.2,928.4,729,928.4,0,15.7,14.8,982,15.2
1,8/28/2021 9:00,15.3,15,96.5,928.4,730,928.4,0,15.8,14.8,984,15.3
1,8/28/2021 9:30,17.4,16.8,93.8,928.4,729,928.4,0,17.8,16.4,1066,17.4
1,8/28/2021 10:00,19.8,18.8,91.6,928.5,728,928.5,0,20.4,18.4,1160,19.8
1,8/28/2021 10:30,20.1,19.5,94.8,928.2,732,928.1,0,20.8,19.2,1175,20
1,8/28/2021 11:00,20.2,19.6,94.3,927.9,734,927.9,0,21,19.3,1185,20.2
1,8/28/2021 11:30,23.6,22.2,89.1,927.5,738,927.5,0,25,21.7,1317,23.5
1,8/28/2021 12:00,27.1,24.9,83.9,927.4,738,927.4,0,31.4,24.1,1455,27.1
1,8/28/2021 12:30,27.8,25.8,85.2,927,741,927,0,32.9,25.1,1490,27.7
1,8/28/2021 13:00,28,26.2,87.4,926.5,747,926.5,0,33.7,25.7,1506,27.9
1,8/28/2021 13:30,28,26.5,89.2,926,751,926.1,0,34,26,1514,27.9
1,8/28/2021 14:00,27.5,26.4,92,925.7,754,925.7,0,33.5,26.1,1505,27.5
1,8/28/2021 14:30,27.4,26.5,92.6,924.9,760,924.9,0,33.4,26.1,1511,27.4
1,8/28/2021 15:00,27.2,26.4,94,924.5,765,924.5,0,33.1,26.2,1509,27.2
1,8/28/2021 15:30,27.2,26.4,94.5,924.4,765,924.4,0,33,26.2,1506,27.1
1,8/28/2021 16:00,26.9,26.2,94.8,924.9,760,924.9,0,32.3,26,1491,26.9
1,8/28/2021 16:30,26.4,26.1,97.2,925.2,758,925.2,0,31.6,26,1472,26.4
1,8/28/2021 17:00,26.3,26,97.5,925.7,754,925.7,0,31.5,25.9,1462,26.3
1,8/28/2021 17:30,25.7,25.5,99,925.7,753,925.7,0,29.8,25.5,1437,25.6
1,8/28/2021 18:00,25.4,25.1,97.6,926,751,926,0,28.9,25,1420,25.3
1,8/28/2021 18:30,25.3,25.1,98.2,926.5,746,926.5,0,28.6,25,1410,25.3
1,8/28/2021 19:00,25.5,25.1,96.7,926,751,926.1,0,29.3,25,1424,25.5
1,8/28/2021 19:30,24.9,24.7,98.1,926.5,747,926.5,0,27.9,24.6,1396,24.9
1,8/28/2021 20:00,24.6,24.4,98.1,927,740,927.1,0,27.2,24.3,1376,24.6
1,8/28/2021 20:30,24.3,24,97.6,927.5,738,927.5,0,26.8,23.9,1361,24.3
1,8/28/2021 21:00,23.9,23.6,97.5,926.9,742,926.9,0,26.1,23.5,1348,23.9
1,8/28/2021 21:30,23.6,23.4,98,927.2,740,927.2,0,25.7,23.3,1334,23.6
1,8/28/2021 22:00,23.1,22.9,99,927,741,927,0,25.1,22.9,1316,23.1
1,8/28/2021 22:30,23.2,22.7,96.2,926.7,744,926.8,0,24.9,22.5,1317,23.1
1,8/28/2021 23:00,22.8,22.4,96.3,927,741,927,0,24.5,22.2,1301,22.8
1,8/28/2021 23:30,22.4,22,97.5,927,740,927.1,0,23.7,21.9,1282,22.3
1,8/29/2021 0:00,22.5,21.9,95.2,926.9,742,926.9,0,23.8,21.7,1286,22.4
1,8/29/2021 0:30,22.1,21.8,97.5,927,742,927,0,23.3,21.7,1272,22
1,8/29/2021 1:00,22.1,21.8,97.5,927.5,738,927.5,0,23.3,21.7,1266,22
1,8/29/2021 1:30,22.2,21.8,96.2,927.4,739,927.4,0,23.6,21.6,1271,22.2
1,8/29/2021 2:00,22.2,21.8,95.8,927.2,740,927.2,0,23.6,21.6,1275,22.2
1,8/29/2021 2:30,19.6,19.2,96.8,927.2,740,927.2,0,20.3,19,1167,19.5
1,8/29/2021 3:00,17.2,16.7,95,927,741,927,0,17.7,16.4,1072,17.2
1,8/29/2021 3:30,16.5,15.7,92.9,926.7,744,926.8,0,16.8,15.3,1044,16.4
1,8/29/2021 4:00,15.2,14.7,95.2,926.5,746,926.6,0,15.6,14.4,997,15.2
1,8/29/2021 4:30,14.3,13.9,95.1,926.2,748,926.3,0,14.7,13.6,966,14.3
1,8/29/2021 5:00,14.2,13.7,95,926.7,744,926.7,0,14.5,13.4,956,14.2
1,8/29/2021 5:30,12.8,12.2,94.1,926.7,744,926.7,0,13.2,11.9,902,12.8
1,8/29/2021 6:00,11.5,11.1,95.1,927,741,927,0,11.8,10.8,846,11.5
1,8/29/2021 6:30,11.4,11,94.7,927,740,927.1,0,11.6,10.6,840,11.3
1,8/29/2021 7:00,11.3,10.9,95.3,927.2,740,927.2,0,11.5,10.6,836,11.2
1,8/29/2021 7:30,12.9,12.6,96.6,927.4,738,927.4,0,13.3,12.4,901,12.9
1,8/29/2021 8:00,14.9,14.6,96.3,927.2,740,927.3,0,15.4,14.4,980,14.9
1,8/29/2021 8:30,15.3,15,96.8,927.2,740,927.3,0,15.7,14.8,994,15.2
1,8/29/2021 9:00,15.1,14.9,98.2,926.9,743,926.9,0,15.7,14.8,992,15.1
1,8/29/2021 9:30,17.7,16.8,92.2,926.9,742,926.9,0,18,16.4,1090,17.6
1,8/29/2021 10:00,19.7,18.8,92,926.7,744,926.8,0,20.4,18.4,1173,19.7
1,8/29/2021 10:30,19.7,19.3,96.3,926.7,745,926.7,0,20.4,19.1,1176,19.6
1,8/29/2021 11:00,19.8,19.4,96.8,926.5,746,926.5,0,20.6,19.3,1185,19.8
1,8/29/2021 11:30,23.9,22.2,86.7,926.2,749,926.2,0,25.4,21.6,1343,23.9
1,8/29/2021 12:00,27.6,24.9,80.5,925.9,752,925.9,0,31.9,24,1489,27.6
1,8/29/2021 12:30,27.6,25.5,85.3,925.7,753,925.7,0,32.7,24.9,1496,27.6
1,8/29/2021 13:00,27.8,26.1,87.2,925.2,758,925.3,0,33.2,25.5,1512,27.7
1,8/29/2021 13:30,27.9,26.4,89.2,924.9,761,924.9,0,33.7,25.9,1522,27.8
1,8/29/2021 14:00,27.4,26.3,91.9,924.5,764,924.6,0,33,26,1510,27.3
1,8/29/2021 14:30,27.6,26.6,92.5,924,769,924,0,33.6,26.2,1526,27.5
1,8/29/2021 15:00,27.1,26.3,94.6,923.5,773,923.5,0,32.7,26.1,1514,27
1,8/29/2021 15:30,26.9,26.4,96.4,923.4,774,923.4,0,32.6,26.2,1507,26.8
1,8/29/2021 16:00,26.8,26.1,95,923.2,777,923.2,0,32.1,25.9,1505,26.7
1,8/29/2021 16:30,26.6,26.1,96,923,778,923.1,0,32,25.9,1500,26.6
1,8/29/2021 17:00,26.5,26.1,96.7,923.2,775,923.3,0,31.8,26,1496,26.5
1,8/29/2021 17:30,26,25.7,97.1,923.4,775,923.4,0,30.6,25.5,1475,26
1,8/29/2021 18:00,25.6,25.4,97.9,924,768,924,0,29.7,25.3,1452,25.6
1,8/29/2021 18:30,25.8,25.3,96.3,924.2,767,924.2,0,29.7,25.1,1453,25.7
1,8/29/2021 19:00,25.5,25.1,97.4,924.7,762,924.8,0,29.1,25,1436,25.4
1,8/29/2021 19:30,25.3,24.8,96.7,924.4,765,924.4,0,28.5,24.7,1432,25.3
1,8/29/2021 20:00,24.9,24.5,96.3,924.7,763,924.7,0,27.8,24.3,1413,24.9
1,8/29/2021 20:30,24.4,24.1,97.5,925.2,758,925.2,0,26.7,23.9,1386,24.3
1,8/29/2021 21:00,24.2,23.8,95.9,925.5,754,925.6,0,26.4,23.6,1375,24.2
1,8/29/2021 21:30,23.5,23.2,97,925.7,752,925.8,0,25.5,23,1344,23.5
1,8/29/2021 22:00,23.5,23.1,97,925.9,752,925.9,0,25.5,23,1342,23.5
1,8/29/2021 22:30,22.9,22.6,97.5,925.7,753,925.7,0,24.6,22.5,1320,22.9
1,8/29/2021 23:00,22.9,22.3,95.2,926,752,926,0,24.6,22.1,1315,22.9
1,8/29/2021 23:30,22.6,22.1,95.6,926,751,926.1,0,24.1,21.9,1303,22.6
1,8/30/2021 0:00,22.2,21.8,96.1,926.2,749,926.2,0,23.6,21.6,1286,22.2
1,8/30/2021 0:30,22.1,21.7,96.5,926.4,747,926.4,0,23.3,21.5,1277,22
1,8/30/2021 1:00,21.8,21.6,98.3,926,750,926.1,0,22.9,21.5,1269,21.7
1,8/30/2021 1:30,22.3,21.7,95.2,926,752,926,0,23.7,21.5,1291,22.3
1,8/30/2021 2:00,22.3,21.7,95.2,926,751,926,0,23.6,21.4,1288,22.2
1,8/30/2021 2:30,20,19.4,95.5,926,752,926,0,20.7,19.2,1195,19.9
1,8/30/2021 3:00,17.1,16.7,95.5,926.2,750,926.2,0,17.5,16.4,1078,17
1,8/30/2021 3:30,16.1,15.5,94.2,926.2,749,926.2,0,16.6,15.2,1038,16.1
1,8/30/2021 4:00,15.1,14.7,95.5,926,751,926,0,15.5,14.4,1002,15.1
1,8/30/2021 4:30,14.2,13.7,94.9,926,751,926,0,14.5,13.4,963,14.1
1,8/30/2021 5:00,14.2,13.7,94.6,926.2,748,926.4,0,14.6,13.4,961,14.2
1,8/30/2021 5:30,12.8,12.4,95.2,926.7,745,926.6,0,13.2,12.1,904,12.8
1,8/30/2021 6:00,11.6,11.2,95,926.7,745,926.6,0,11.8,10.8,853,11.5
1,8/30/2021 6:30,11.5,11,94,926.7,745,926.6,0,11.8,10.6,852,11.5
1,8/30/2021 7:00,11.4,11.1,95.6,926.9,742,926.9,0,11.7,10.8,846,11.4
1,8/30/2021 7:30,13.3,12.8,95,926.9,743,926.9,0,13.7,12.5,919,13.3
1,8/30/2021 8:00,15.2,14.6,94.5,926.9,742,926.9,0,15.6,14.3,994,15.2
1,8/30/2021 8:30,15.6,15.1,96,926.9,743,926.9,0,16,14.9,1009,15.5
1,8/30/2021 9:00,15.4,15.1,96.2,926.7,743,926.8,0,15.9,14.8,1005,15.4
1,8/30/2021 9:30,17.6,16.9,93.6,927,741,927,0,18,16.6,1088,17.6
1,8/30/2021 10:00,19.7,18.8,92.3,926.7,743,926.8,0,20.3,18.4,1171,19.6
1,8/30/2021 10:30,20,19.4,95.1,926.5,745,926.6,0,20.8,19.2,1189,20
1,8/30/2021 11:00,20.1,19.6,96.1,926.5,745,926.6,0,20.9,19.4,1193,20
1,8/30/2021 11:30,23.6,22.1,87.8,926.2,749,926.2,0,25.1,21.5,1334,23.6
1,8/30/2021 12:00,26.7,24.3,82.8,925.7,753,925.8,0,30.4,23.5,1455,26.7
