Date,Time,Conductance,Temperature_C,SpeciesID,SerialNumber,CalNum,LeafSensor_PercentRH,FilterSensor_PercentRH,DateTime
2021-09-10,1358,89.5,25,PSME10,LPS3038,2503002,30,13.5,2021-09-10 13:58:00
2021-09-10,1446,120.9,26.1,PSME11,LPS3038,2503002,34.8,15.4,2021-09-10 14:46:00
2021-09-10,1440,93,25.7,PSME12,LPS3038,2503002,30.8,14.1,2021-09-10 14:40:00
2021-09-10,1404,83.8,25.3,PSME13,LPS3038,2503002,29.2,13.4,2021-09-10 14:04:00
2021-09-10,1442,126.7,25.8,PSME14,LPS3038,2503002,35.8,16.1,2021-09-10 14:42:00
2021-09-10,1457,107.7,26.4,PSME15,LPS3038,2503002,33,14.9,2021-09-10 14:57:00
2021-09-10,1352,86.3,24.7,PSME28,LPS3038,2503002,29,12.8,2021-09-10 13:52:00
2021-09-10,1503,127.8,26,PSME29,LPS3038,2503002,36.1,16.3,2021-09-10 15:03:00
2021-09-10,1344,45.9,24.6,PSME30,LPS3038,2503002,18.6,7.6,2021-09-10 13:44:00
2021-09-10,1640,179.9,25.3,PSME31,LPS3038,2503002,42.3,19.4,2021-09-10 16:40:00
2021-09-10,1644,209.5,25.5,PSME32,LPS3038,2503002,44.8,20.6,2021-09-10 16:44:00
2021-09-10,1505,77.6,25.9,PSME33,LPS3038,2503002,27.4,12.2,2021-09-10 15:05:00
2021-09-10,1630,76.2,24.7,PSME33,LPS3038,2503002,27.2,12.2,2021-09-10 16:30:00
2021-09-10,1638,192.3,25.2,PSME34,LPS3038,2503002,43.8,20.5,2021-09-10 16:38:00
2021-09-10,1633,104,24.9,PSME35,LPS3038,2503002,32.7,14.9,2021-09-10 16:33:00
2021-09-10,1651,97,25.6,PSME36,LPS3038,2503002,31.5,14.4,2021-09-10 16:51:00
2021-09-10,1349,65.9,24.7,PSME37,LPS3038,2503002,24.6,10.7,2021-09-10 13:49:00
2021-09-10,1649,139.5,25.6,PSME38,LPS3038,2503002,37.3,16.6,2021-09-10 16:49:00
2021-09-10,1635,83.5,25.1,PSME39,LPS3038,2503002,29.1,13.3,2021-09-10 16:35:00
2021-09-10,1646,106.8,25.6,PSME40,LPS3038,2503002,33.5,15.6,2021-09-10 16:46:00
2021-09-13,1138,172.9,24.4,PIFL03,LPS3038,2402800,39.9,17.8,2021-09-13 11:38:00
2021-09-13,1141,280.5,24.5,PIFL04,LPS3038,2402800,47.7,21,2021-09-13 11:41:00
2021-09-13,1143,243.7,24.5,PIFL04,LPS3038,2402800,45.5,20.1,2021-09-13 11:43:00
2021-09-13,1145,286.3,24.6,PIFL05,LPS3038,2402800,48,21.2,2021-09-13 11:45:00
2021-09-13,1209,205.2,24.9,PIFL06,LPS3038,2402800,42.7,19,2021-09-13 12:09:00
2021-09-13,1203,298.5,25,PIFL07,LPS3038,2402800,48.8,21.6,2021-09-13 12:03:00
2021-09-13,1153,224.4,24.9,PIFL08,LPS3038,2402800,44.4,19.9,2021-09-13 11:53:00
2021-09-13,1150,208.3,24.9,PIFL09,LPS3038,2402800,42.6,18.5,2021-09-13 11:50:00
2021-09-13,1148,154.5,24.8,PIFL10,LPS3038,2402800,37.7,16.6,2021-09-13 11:48:00
2021-09-13,1212,357.4,24.9,PIFL11,LPS3038,2402800,51.7,23,2021-09-13 12:12:00
2021-09-13,1206,256.9,25,PIFL12,LPS3038,2402800,46.4,20.6,2021-09-13 12:06:00
2021-09-13,1201,169.9,25,PIFL13,LPS3038,2402800,39.6,17.7,2021-09-13 12:01:00
2021-09-13,1159,263.9,24.9,PIFL14,LPS3038,2402800,46.7,20.5,2021-09-13 11:59:00
2021-09-13,1156,189.1,24.9,PIFL15,LPS3038,2402800,41.4,18.5,2021-09-13 11:56:00
2021-09-13,1233,191.7,24,PIFL28,LPS3038,2402800,41.6,18.5,2021-09-13 12:33:00
2021-09-13,1236,217,24.5,PIFL29,LPS3038,2402800,43.7,19.5,2021-09-13 12:36:00
2021-09-13,1238,209,24.6,PIFL30,LPS3038,2402800,43,19,2021-09-13 12:38:00
2021-09-13,1259,266.8,25.3,PIFL31,LPS3038,2402800,47,20.8,2021-09-13 12:59:00
2021-09-13,1256,270.4,25.3,PIFL32,LPS3038,2402800,47.4,21.2,2021-09-13 12:56:00
2021-09-13,1247,186.7,25.1,PIFL33,LPS3038,2402800,41.3,18.5,2021-09-13 12:47:00
2021-09-13,1241,295.9,24.7,PIFL34,LPS3038,2402800,48.9,21.9,2021-09-13 12:41:00
2021-09-13,1243,247,24.8,PIFL35,LPS3038,2402800,45.9,20.5,2021-09-13 12:43:00
2021-09-13,1312,186.2,24.5,PIFL36,LPS3038,2402800,41.1,18.2,2021-09-13 13:12:00
2021-09-13,1310,130.6,24.6,PIFL37,LPS3038,2402800,34.9,15.4,2021-09-13 13:10:00
2021-09-13,1254,241.1,25.3,PIFL38,LPS3038,2402800,45.3,20.1,2021-09-13 12:54:00
2021-09-13,1251,190,25.3,PIFL39,LPS3038,2402800,41.3,18.3,2021-09-13 12:51:00
2021-09-13,1249,209.9,25.2,PIFL40,LPS3038,2402800,43.2,19.3,2021-09-13 12:49:00
2021-09-17,1053,198,25.5,PIED03,LPS3038,2402902,43.4,20.1,2021-09-17 10:53:00
2021-09-17,1022,410.9,25.4,PIED04,LPS3038,2402902,55.2,25.8,2021-09-17 10:22:00
2021-09-17,1031,96.9,25.5,PIED06,LPS3038,2402902,31,14.2,2021-09-17 10:31:00
2021-09-17,1039,229.2,25.5,PIED07,LPS3038,2402902,45.7,20.9,2021-09-17 10:39:00
2021-09-17,1042,443.7,25.5,PIED12,LPS3038,2402902,56,25.8,2021-09-17 10:42:00
2021-09-17,1012,263.1,25.4,PIED13,LPS3038,2402902,48.4,22.6,2021-09-17 10:12:00
2021-09-17,1017,317.9,25.5,PIED16,LPS3038,2402902,51,23.4,2021-09-17 10:17:00
2021-09-17,1027,232.5,25.5,PIED23,LPS3038,2402902,46,21.1,2021-09-17 10:27:00
2021-09-17,1050,266.1,25.5,PIED28,LPS3038,2402902,48.2,22,2021-09-17 10:50:00
2021-09-17,1015,186.4,25.5,PIED30,LPS3038,2402902,42.2,19.2,2021-09-17 10:15:00
2021-09-17,1025,148.7,25.4,PIED31,LPS3038,2402902,38.6,17.9,2021-09-17 10:25:00
2021-09-17,1035,237,25.5,PIED32,LPS3038,2402902,46.5,21.5,2021-09-17 10:35:00
2021-09-17,1002,211.2,25.5,PIED33,LPS3038,2402902,43.9,19.7,2021-09-17 10:02:00
2021-09-17,1037,189.8,25.4,PIED34,LPS3038,2402902,42.8,19.8,2021-09-17 10:37:00
2021-09-17,1008,172.8,25.3,PIED35,LPS3038,2402902,40.9,18.6,2021-09-17 10:08:00
2021-09-17,1047,253.7,25.5,PIED38,LPS3038,2402902,47.7,22.1,2021-09-17 10:47:00
2021-09-17,1044,165.7,25.5,PIED39,LPS3038,2402902,40.3,18.5,2021-09-17 10:44:00
2021-09-17,1019,224.5,25.5,PIED43,LPS3038,2402902,45,20.3,2021-09-17 10:19:00
2021-09-17,1055,354.7,25.5,PIED46,LPS3038,2402902,52.9,24.6,2021-09-17 10:55:00
2021-09-17,1004,218.4,25.5,PIED49,LPS3038,2402902,44.5,20,2021-09-17 10:04:00
2021-09-17,1357,340.2,25.3,PIFL06,LPS3038,2402902,51.9,23.6,2021-09-17 13:57:00
2021-09-17,1353,358.5,25.2,PIFL07,LPS3038,2402902,52.9,24.3,2021-09-17 13:53:00
2021-09-17,1351,240.8,25.2,PIFL08,LPS3038,2402902,46.6,21.4,2021-09-17 13:51:00
2021-09-17,1347,220.3,25.3,PIFL09,LPS3038,2402902,44.6,20,2021-09-17 13:47:00
2021-09-17,1341,220.6,25.5,PIFL10,LPS3038,2402902,45,20.6,2021-09-17 13:41:00
2021-09-17,1339,291.7,25.5,PIFL11,LPS3038,2402902,49.6,22.7,2021-09-17 13:39:00
2021-09-17,1336,238,25.5,PIFL12,LPS3038,2402902,46.6,21.5,2021-09-17 13:36:00
2021-09-17,1328,260.5,25.4,PIFL13,LPS3038,2402902,47.9,22,2021-09-17 13:28:00
2021-09-17,1325,270.6,25.3,PIFL14,LPS3038,2402902,48.3,22,2021-09-17 13:25:00
2021-09-17,1322,352.4,25.2,PIFL15,LPS3038,2402902,52.9,24.6,2021-09-17 13:22:00
2021-09-17,1431,173.6,26,PIFL31,LPS3038,2402902,41.4,19.3,2021-09-17 14:31:00
2021-09-17,1428,335.6,25.9,PIFL32,LPS3038,2402902,52.4,24.6,2021-09-17 14:28:00
2021-09-17,1425,274.8,25.9,PIFL33,LPS3038,2402902,48.9,22.6,2021-09-17 14:25:00
2021-09-17,1422,323.8,26,PIFL34,LPS3038,2402902,51.4,23.8,2021-09-17 14:22:00
2021-09-17,1417,318.6,25.9,PIFL35,LPS3038,2402902,50.8,23.1,2021-09-17 14:17:00
2021-09-17,1415,211,25.8,PIFL36,LPS3038,2402902,44.4,20.4,2021-09-17 14:15:00
2021-09-17,1410,190.8,25.6,PIFL37,LPS3038,2402902,42.7,19.5,2021-09-17 14:10:00
2021-09-17,1408,340.5,25.5,PIFL38,LPS3038,2402902,52.4,24.4,2021-09-17 14:08:00
2021-09-17,1405,161.5,25.5,PIFL39,LPS3038,2402902,39.5,17.8,2021-09-17 14:05:00
2021-09-17,1402,257.2,25.4,PIFL40,LPS3038,2402902,48.1,22.5,2021-09-17 14:02:00
2021-09-17,0927,206.9,25.4,PIPO04,LPS3038,2402902,43.7,19.8,2021-09-17 09:27:00
2021-09-17,0919,96.1,25.1,PIPO05,LPS3038,2402902,31,14.3,2021-09-17 09:19:00
2021-09-17,0943,360.8,25.6,PIPO08,LPS3038,2402902,52.3,23.3,2021-09-17 09:43:00
2021-09-17,0912,147.2,24.6,PIPO11,LPS3038,2402902,38.3,17.6,2021-09-17 09:12:00
2021-09-17,0916,408.5,24.8,PIPO12,LPS3038,2402902,54.6,24.9,2021-09-17 09:16:00
2021-09-17,0930,111.7,25.5,PIPO17,LPS3038,2402902,33,14.7,2021-09-17 09:30:00
2021-09-17,0948,300.7,25.7,PIPO19,LPS3038,2402902,50,22.8,2021-09-17 09:48:00
2021-09-17,0957,138.5,25.7,PIPO20,LPS3038,2402902,36.6,16.3,2021-09-17 09:57:00
2021-09-17,0953,318.2,25.7,PIPO21,LPS3038,2402902,51.2,23.7,2021-09-17 09:53:00
2021-09-17,0936,125.6,25.5,PIPO25,LPS3038,2402902,35.2,15.9,2021-09-17 09:36:00
2021-09-17,0931,178.7,25.5,PIPO26,LPS3038,2402902,41.4,18.8,2021-09-17 09:31:00
2021-09-17,0855,187.7,24.9,PIPO28,LPS3038,2402902,42,18.9,2021-09-17 08:55:00
2021-09-17,0949,199.7,25.7,PIPO30,LPS3038,2402902,43.1,19.4,2021-09-17 09:49:00
2021-09-17,0955,201.1,25.7,PIPO31,LPS3038,2402902,43.5,19.8,2021-09-17 09:55:00
2021-09-17,0941,124.5,25.5,PIPO33,LPS3038,2402902,34.7,15.4,2021-09-17 09:41:00
2021-09-17,0922,165.1,25.3,PIPO38,LPS3038,2402902,40,18.2,2021-09-17 09:22:00
2021-09-17,0925,108.6,25.3,PIPO39,LPS3038,2402902,32.8,14.9,2021-09-17 09:25:00
2021-09-17,0945,317.4,25.7,PIPO40,LPS3038,2402902,50.8,23.2,2021-09-17 09:45:00
2021-09-17,0910,182.2,24.4,PIPO46,LPS3038,2402902,41.6,18.7,2021-09-17 09:10:00
2021-09-17,0939,260.1,25.4,PIPO50,LPS3038,2402902,47.6,21.5,2021-09-17 09:39:00
2021-09-17,1101,144,25.3,PSME06,LPS3038,2402902,38,17.6,2021-09-17 11:01:00
2021-09-17,1245,146.6,24.1,PSME07,LPS3038,2402902,38.6,18,2021-09-17 12:45:00
2021-09-17,1241,342.5,23.7,PSME08,LPS3038,2402902,51.9,23.4,2021-09-17 12:41:00
2021-09-17,1109,342.2,25.2,PSME09,LPS3038,2402902,52.4,24.4,2021-09-17 11:09:00
2021-09-17,1105,246,25.3,PSME10,LPS3038,2402902,46.9,21.5,2021-09-17 11:05:00
2021-09-17,1247,260,24.3,PSME11,LPS3038,2402902,47.7,21.7,2021-09-17 12:47:00
2021-09-17,1116,281.9,25.1,PSME12,LPS3038,2402902,49.2,22.7,2021-09-17 11:16:00
2021-09-17,1059,253,25.4,PSME13,LPS3038,2402902,47.4,21.7,2021-09-17 10:59:00
2021-09-17,1243,274,23.9,PSME14,LPS3038,2402902,48.7,22.2,2021-09-17 12:43:00
2021-09-17,1113,377.8,25,PSME15,LPS3038,2402902,53.8,24.9,2021-09-17 11:13:00
2021-09-17,1311,247.9,25.3,PSME31,LPS3038,2402902,47.2,21.8,2021-09-17 13:11:00
2021-09-17,1309,302.3,25.2,PSME32,LPS3038,2402902,50.5,23.4,2021-09-17 13:09:00
2021-09-17,1303,274.2,25,PSME33,LPS3038,2402902,49,22.8,2021-09-17 13:03:00
2021-09-17,1257,361.4,24.8,PSME34,LPS3038,2402902,52.8,24.1,2021-09-17 12:57:00
2021-09-17,1315,271.8,25.3,PSME35,LPS3038,2402902,48.9,22.8,2021-09-17 13:15:00
2021-09-17,1254,405.7,24.6,PSME36,LPS3038,2402902,54.8,25.3,2021-09-17 12:54:00
2021-09-17,1103,278.3,25.3,PSME37,LPS3038,2402902,49.1,22.8,2021-09-17 11:03:00
2021-09-17,1307,237.5,25.1,PSME38,LPS3038,2402902,46.7,21.8,2021-09-17 13:07:00
2021-09-17,1251,253.5,24.5,PSME39,LPS3038,2402902,47.5,21.8,2021-09-17 12:51:00
2021-09-17,1300,308.7,24.9,PSME40,LPS3038,2402902,51,23.8,2021-09-17 13:00:00
2021-09-23,0847,140.5,24.3,PIED01,LPS3038,2302801,34.2,13.4,2021-09-23 08:47:00
2021-09-23,0850,96.1,24.4,PIED03,LPS3038,2302801,29.1,12.3,2021-09-23 08:50:00
2021-09-23,1126,354.7,24,PIED04,LPS3038,2302801,51.8,23.3,2021-09-23 11:26:00
2021-09-23,1121,176.3,23.8,PIED06,LPS3038,2302801,40.5,18.2,2021-09-23 11:21:00
2021-09-23,0853,123.7,24.5,PIED07,LPS3038,2302801,33.5,14.4,2021-09-23 08:53:00
2021-09-23,1118,209.9,23.7,PIED10,LPS3038,2302801,43,18.9,2021-09-23 11:18:00
2021-09-23,0844,131.5,24.1,PIED12,LPS3038,2302801,34.5,14.8,2021-09-23 08:44:00
2021-09-23,1123,272.4,23.9,PIED13,LPS3038,2302801,47.4,21,2021-09-23 11:23:00
2021-09-23,1103,177.9,24.2,PIED15,LPS3038,2302801,39.9,17.3,2021-09-23 11:03:00
2021-09-23,1136,262.1,24.3,PIED16,LPS3038,2302801,46.6,20.5,2021-09-23 11:36:00
2021-09-23,1110,207,23.9,PIED17,LPS3038,2302801,42.9,19,2021-09-23 11:10:00
2021-09-23,0836,201,23.9,PIED22,LPS3038,2302801,42,18.3,2021-09-23 08:36:00
2021-09-23,1134,226.1,24.2,PIED23,LPS3038,2302801,44.2,19.5,2021-09-23 11:34:00
2021-09-23,0856,151.4,24.5,PIED28,LPS3038,2302801,37,16,2021-09-23 08:56:00
2021-09-23,1147,122.3,23.8,PIED30,LPS3038,2302801,33.6,14.7,2021-09-23 11:47:00
2021-09-23,1149,104,23.9,PIED31,LPS3038,2302801,31.1,13.7,2021-09-23 11:49:00
2021-09-23,0902,177.5,24.6,PIED32,LPS3038,2302801,39.9,17.4,2021-09-23 09:02:00
2021-09-23,1641,80,24,PIED33,LPS3038,2302801,26.9,12,2021-09-23 16:41:00
2021-09-23,0859,100.5,24.5,PIED34,LPS3038,2302801,30,12.9,2021-09-23 08:59:00
2021-09-23,1130,194.9,24,PIED35,LPS3038,2302801,42,18.8,2021-09-23 11:30:00
2021-09-23,0912,285.1,24.4,PIED36,LPS3038,2302801,47.5,20.4,2021-09-23 09:12:00
2021-09-23,0842,148.6,24,PIED38,LPS3038,2302801,36.8,15.9,2021-09-23 08:42:00
2021-09-23,0909,79.9,24.4,PIED39,LPS3038,2302801,26.1,11,2021-09-23 09:09:00
2021-09-23,1132,149.5,24.1,PIED43,LPS3038,2302801,37.3,16.5,2021-09-23 11:32:00
2021-09-23,0839,158.4,23.8,PIED46,LPS3038,2302801,37.9,16.4,2021-09-23 08:39:00
2021-09-23,1638,76.1,23.9,PIED49,LPS3038,2302801,25.9,11.5,2021-09-23 16:38:00
2021-09-23,1245,264.2,23.5,PIFL03,LPS3038,2302801,46.8,20.7,2021-09-23 12:45:00
2021-09-23,1247,437.7,23.5,PIFL04,LPS3038,2302801,54.3,23.7,2021-09-23 12:47:00
2021-09-23,1250,347.9,23.7,PIFL05,LPS3038,2302801,51.1,22.5,2021-09-23 12:50:00
2021-09-23,1252,304.1,23.8,PIFL06,LPS3038,2302801,48.9,21.4,2021-09-23 12:52:00
2021-09-23,1255,335.2,23.8,PIFL07,LPS3038,2302801,50.3,21.9,2021-09-23 12:55:00
2021-09-23,1258,277.8,23.8,PIFL08,LPS3038,2302801,47.6,20.9,2021-09-23 12:58:00
2021-09-23,1302,244.8,23.8,PIFL09,LPS3038,2302801,45.6,20.1,2021-09-23 13:02:00
2021-09-23,1305,194.7,23.9,PIFL10,LPS3038,2302801,41.7,18.4,2021-09-23 13:05:00
2021-09-23,1315,251.9,23.8,PIFL11,LPS3038,2302801,46.4,20.9,2021-09-23 13:15:00
2021-09-23,1322,264.7,23.7,PIFL12,LPS3038,2302801,47,20.8,2021-09-23 13:22:00
2021-09-23,1325,227.6,23.8,PIFL13,LPS3038,2302801,44.6,19.9,2021-09-23 13:25:00
2021-09-23,1332,292.3,24,PIFL14,LPS3038,2302801,48.7,21.8,2021-09-23 13:32:00
2021-09-23,1335,277.1,24,PIFL15,LPS3038,2302801,47.6,21,2021-09-23 13:35:00
2021-09-23,1156,260.5,24,PIFL28,LPS3038,2302801,46.7,20.8,2021-09-23 11:56:00
2021-09-23,1159,173.3,24.1,PIFL29,LPS3038,2302801,39.8,17.6,2021-09-23 11:59:00
2021-09-23,1207,364,23.7,PIFL30,LPS3038,2302801,51.7,22.7,2021-09-23 12:07:00
2021-09-23,1223,219.8,23.9,PIFL31,LPS3038,2302801,43.8,19.3,2021-09-23 12:23:00
2021-09-23,1221,340.5,23.8,PIFL32,LPS3038,2302801,50.6,22,2021-09-23 12:21:00
2021-09-23,1219,278.9,23.8,PIFL33,LPS3038,2302801,47.6,20.8,2021-09-23 12:19:00
2021-09-23,1213,455.9,24,PIFL34,LPS3038,2302801,55.4,24.8,2021-09-23 12:13:00
2021-09-23,1210,313.6,23.8,PIFL35,LPS3038,2302801,49.4,21.6,2021-09-23 12:10:00
2021-09-23,1240,191.1,23.7,PIFL36,LPS3038,2302801,41,17.7,2021-09-23 12:40:00
2021-09-23,1233,190.3,23.9,PIFL37,LPS3038,2302801,41.2,18,2021-09-23 12:33:00
2021-09-23,1231,222.9,23.9,PIFL38,LPS3038,2302801,43.7,19,2021-09-23 12:31:00
2021-09-23,1229,195.2,23.8,PIFL39,LPS3038,2302801,41.9,18.6,2021-09-23 12:29:00
2021-09-23,1226,359.2,23.8,PIFL40,LPS3038,2302801,52,23.4,2021-09-23 12:26:00
2021-09-23,0923,234.8,24.2,PIPO01,LPS3038,2302801,44.6,19.3,2021-09-23 09:23:00
2021-09-23,0918,119.4,24.2,PIPO02,LPS3038,2302801,32.8,14,2021-09-23 09:18:00
2021-09-23,0935,248.2,24,PIPO04,LPS3038,2302801,45.3,19.5,2021-09-23 09:35:00
2021-09-23,0945,74.4,24.7,PIPO05,LPS3038,2302801,25.2,10.9,2021-09-23 09:45:00
2021-09-23,1041,264.2,24.2,PIPO08,LPS3038,2302801,46.5,20.2,2021-09-23 10:41:00
2021-09-23,0949,103.7,24.7,PIPO11,LPS3038,2302801,30.4,13,2021-09-23 09:49:00
2021-09-23,1006,198.5,23.8,PIPO12,LPS3038,2302801,41.7,18.1,2021-09-23 10:06:00
2021-09-23,0921,64.2,24.1,PIPO15,LPS3038,2302801,23,9.9,2021-09-23 09:21:00
2021-09-23,0933,162.6,23.8,PIPO17,LPS3038,2302801,38.4,16.8,2021-09-23 09:33:00
2021-09-23,1028,259.8,23.9,PIPO18,LPS3038,2302801,46.1,19.9,2021-09-23 10:28:00
2021-09-23,1044,203.1,24.3,PIPO19,LPS3038,2302801,40.7,16.2,2021-09-23 10:44:00
2021-09-23,1054,239.5,24.4,PIPO20,LPS3038,2302801,43.5,17.5,2021-09-23 10:54:00
2021-09-23,1051,286.1,24.4,PIPO21,LPS3038,2302801,46.5,18.9,2021-09-23 10:51:00
2021-09-23,1039,219.3,24.2,PIPO25,LPS3038,2302801,43.4,18.9,2021-09-23 10:39:00
2021-09-23,0937,178.7,24.1,PIPO26,LPS3038,2302801,39.9,17.3,2021-09-23 09:37:00
2021-09-23,1008,68.1,23.9,PIPO28,LPS3038,2302801,23.6,10,2021-09-23 10:08:00
2021-09-23,1048,192,24.3,PIPO30,LPS3038,2302801,39.5,15.5,2021-09-23 10:48:00
2021-09-23,1057,277.7,24.4,PIPO31,LPS3038,2302801,47.3,20.6,2021-09-23 10:57:00
2021-09-23,1033,76.4,24.1,PIPO33,LPS3038,2302801,25.5,10.9,2021-09-23 10:33:00
2021-09-23,1024,189.8,23.8,PIPO35,LPS3038,2302801,40.8,17.6,2021-09-23 10:24:00
2021-09-23,0943,97.8,24.5,PIPO38,LPS3038,2302801,29,12,2021-09-23 09:43:00
2021-09-23,0941,115.5,24.4,PIPO39,LPS3038,2302801,32.2,13.7,2021-09-23 09:41:00
2021-09-23,1036,286.8,24.2,PIPO40,LPS3038,2302801,46.3,18.4,2021-09-23 10:36:00
2021-09-23,1021,193.3,23.8,PIPO41,LPS3038,2302801,41.2,17.8,2021-09-23 10:21:00
2021-09-23,1012,125.3,24.1,PIPO46,LPS3038,2302801,33.9,14.7,2021-09-23 10:12:00
2021-09-23,1029,358.2,24.1,PIPO50,LPS3038,2302801,51.4,22.5,2021-09-23 10:29:00
2021-09-23,1529,368.1,24.1,PSME03,LPS3038,2302801,52,23.1,2021-09-23 15:29:00
2021-09-23,1526,144.5,23.8,PSME04,LPS3038,2302801,37.3,17.1,2021-09-23 15:26:00
2021-09-23,1523,198,23.6,PSME05,LPS3038,2302801,42,18.5,2021-09-23 15:23:00
2021-09-23,1511,128.2,22.8,PSME06,LPS3038,2302801,34.6,15.3,2021-09-23 15:11:00
2021-09-23,1547,328.2,23.9,PSME07,LPS3038,2302801,50.8,23,2021-09-23 15:47:00
2021-09-23,1543,331.2,24,PSME08,LPS3038,2302801,50.8,22.8,2021-09-23 15:43:00
2021-09-23,1341,266.3,23.9,PSME09,LPS3038,2302801,46.9,20.6,2021-09-23 13:41:00
2021-09-23,1346,309.6,23.7,PSME10,LPS3038,2302801,49.7,22.3,2021-09-23 13:46:00
2021-09-23,1541,217.6,24,PSME11,LPS3038,2302801,43.4,19,2021-09-23 15:41:00
2021-09-23,1539,252.1,24.1,PSME12,LPS3038,2302801,46.6,21.1,2021-09-23 15:39:00
2021-09-23,1519,105.9,23.4,PSME13,LPS3038,2302801,31.7,14.2,2021-09-23 15:19:00
2021-09-23,1535,289.4,24.2,PSME14,LPS3038,2302801,48.3,21.3,2021-09-23 15:35:00
2021-09-23,1551,235.3,23.9,PSME15,LPS3038,2302801,45.3,20.4,2021-09-23 15:51:00
2021-09-23,1517,164,23.1,PSME28,LPS3038,2302801,38.8,17.1,2021-09-23 15:17:00
2021-09-23,1554,197.3,23.8,PSME29,LPS3038,2302801,42.3,18.9,2021-09-23 15:54:00
2021-09-23,1514,96.3,22.9,PSME30,LPS3038,2302801,29.9,13.3,2021-09-23 15:14:00
2021-09-23,1557,239.7,23.8,PSME31,LPS3038,2302801,45.5,20.4,2021-09-23 15:57:00
2021-09-23,1600,498.3,23.7,PSME32,LPS3038,2302801,56.7,25.5,2021-09-23 16:00:00
2021-09-23,1614,281,24.1,PSME33,LPS3038,2302801,48.3,21.8,2021-09-23 16:14:00
2021-09-23,1611,337.5,24.1,PSME34,LPS3038,2302801,50.6,22.3,2021-09-23 16:11:00
2021-09-23,1609,346.6,24.1,PSME35,LPS3038,2302801,51.5,23.2,2021-09-23 16:09:00
2021-09-23,1606,268.9,24.1,PSME36,LPS3038,2302801,47.4,21.2,2021-09-23 16:06:00
2021-09-23,1508,124.5,22.7,PSME37,LPS3038,2302801,33.8,14.7,2021-09-23 15:08:00
2021-09-23,1602,457.7,24,PSME38,LPS3038,2302801,55,24.1,2021-09-23 16:02:00
2021-09-23,1616,225.3,24.1,PSME39,LPS3038,2302801,44.5,20,2021-09-23 16:16:00
2021-09-23,1618,218,24.2,PSME40,LPS3038,2302801,44.3,20.2,2021-09-23 16:18:00
2021-10-01,0923,95.2,23.8,PIED01,LPS3038,2302602,28.5,12.7,2021-10-01 09:23:00
2021-10-01,0945,85.7,23.8,PIED03,LPS3038,2302602,26.5,11.6,2021-10-01 09:45:00
2021-10-01,0903,122.5,23.9,PIED04,LPS3038,2302602,32.3,14.1,2021-10-01 09:03:00
2021-10-01,0856,105.8,23.6,PIED06,LPS3038,2302602,30,13.2,2021-10-01 08:56:00
2021-10-01,0947,94.8,23.8,PIED07,LPS3038,2302602,28.4,12.6,2021-10-01 09:47:00
2021-10-01,0851,116,23.6,PIED10,LPS3038,2302602,31.4,13.7,2021-10-01 08:51:00
2021-10-01,0943,78.9,23.8,PIED12,LPS3038,2302602,25.4,11.3,2021-10-01 09:43:00
2021-10-01,0913,79.5,24,PIED13,LPS3038,2302602,25.5,11.2,2021-10-01 09:13:00
2021-10-01,0847,98.6,23.6,PIED15,LPS3038,2302602,29.3,13.2,2021-10-01 08:47:00
2021-10-01,0908,99.4,23.9,PIED16,LPS3038,2302602,29.1,12.8,2021-10-01 09:08:00
2021-10-01,0849,81.3,23.6,PIED17,LPS3038,2302602,25.6,11.2,2021-10-01 08:49:00
2021-10-01,0916,96.4,23.8,PIED22,LPS3038,2302602,29,13.1,2021-10-01 09:16:00
2021-10-01,0905,101.8,23.9,PIED23,LPS3038,2302602,29.4,12.9,2021-10-01 09:05:00
2021-10-01,0940,75.8,23.8,PIED28,LPS3038,2302602,24.8,11,2021-10-01 09:40:00
2021-10-01,0911,129.1,23.9,PIED30,LPS3038,2302602,33.6,15,2021-10-01 09:11:00
2021-10-01,0858,88.2,23.6,PIED31,LPS3038,2302602,26.8,11.5,2021-10-01 08:58:00
2021-10-01,0933,94.4,23.9,PIED32,LPS3038,2302602,28.5,12.8,2021-10-01 09:33:00
2021-10-01,0844,90.7,23.7,PIED33,LPS3038,2302602,27.8,12.5,2021-10-01 08:44:00
2021-10-01,0938,72.7,23.9,PIED34,LPS3038,2302602,24,10.6,2021-10-01 09:38:00
2021-10-01,0901,86.3,23.7,PIED35,LPS3038,2302602,26.3,11.3,2021-10-01 09:01:00
2021-10-01,0920,153.9,23.7,PIED36,LPS3038,2302602,36.3,15.9,2021-10-01 09:20:00
2021-10-01,0936,75.1,23.9,PIED38,LPS3038,2302602,24.5,10.8,2021-10-01 09:36:00
2021-10-01,0930,70.9,23.9,PIED39,LPS3038,2302602,23.6,10.3,2021-10-01 09:30:00
2021-10-01,0853,100.8,23.6,PIED43,LPS3038,2302602,29.6,13.4,2021-10-01 08:53:00
2021-10-01,0927,87.4,23.8,PIED46,LPS3038,2302602,26.6,11.5,2021-10-01 09:27:00
2021-10-01,0841,67.1,23.7,PIED49,LPS3038,2302602,22.4,9.5,2021-10-01 08:41:00
2021-10-01,1434,204.1,23.1,PIEN03,LPS3038,2302602,41.3,18.2,2021-10-01 14:34:00
2021-10-01,1436,260.4,23.1,PIEN04,LPS3038,2302602,45.5,20.2,2021-10-01 14:36:00
