Chamber,Kestrel,Date,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C,DateTime
1,1,2021-08-23,1130,16.7,16.4,96.9,928.5,728,928.6,0,17.3,16.2,1037,16.7,2021-08-23 11:30:00
1,1,2021-08-23,1200,20.3,20.2,100,928.2,731,928.2,0,21.2,20.3,1187,20.2,2021-08-23 12:00:00
1,1,2021-08-23,1230,24.2,23.5,95.1,927.5,737,927.6,0,26.4,23.4,1351,24.2,2021-08-23 12:30:00
1,1,2021-08-23,1300,24.7,23.3,89.5,927.2,740,927.3,0,26.7,22.9,1368,24.7,2021-08-23 13:00:00
1,1,2021-08-23,1330,28.1,26.1,86,926.9,742,926.9,0,34.1,25.6,1506,28.1,2021-08-23 13:30:00
1,1,2021-08-23,1400,28.1,26.2,87,926.5,746,926.6,0,34.3,25.8,1512,28.1,2021-08-23 14:00:00
1,1,2021-08-23,1430,27.9,26.4,89.5,926.4,747,926.4,0,34.1,26,1509,27.9,2021-08-23 14:30:00
1,1,2021-08-23,1500,27.5,26.1,90,926,751,926.1,0,33.2,25.7,1495,27.5,2021-08-23 15:00:00
1,1,2021-08-23,1530,27.4,26.5,93.2,925.7,754,925.7,0,33.5,26.3,1502,27.4,2021-08-23 15:30:00
1,1,2021-08-23,1600,27.4,26.5,94.1,925.5,755,925.6,0,33.4,26.4,1502,27.3,2021-08-23 16:00:00
1,1,2021-08-23,1630,26.9,26.2,95,925.4,756,925.4,0,32.6,26.1,1488,26.9,2021-08-23 16:30:00
1,1,2021-08-23,1700,26.9,26.3,96,925.2,758,925.2,0,32.5,26.2,1489,26.9,2021-08-23 17:00:00
1,1,2021-08-23,1730,26.4,25.9,96.2,925.2,758,925.2,0,31.5,25.8,1470,26.4,2021-08-23 17:30:00
1,1,2021-08-23,1800,26.4,25.8,95.8,925.2,758,925.2,0,31.2,25.6,1467,26.3,2021-08-23 18:00:00
1,1,2021-08-23,1830,26.1,25.5,96.4,925.5,755,925.6,0,30.5,25.5,1450,26,2021-08-23 18:30:00
1,1,2021-08-23,1900,25.9,25.4,97.1,925.7,753,925.7,0,30.1,25.4,1441,25.8,2021-08-23 19:00:00
1,1,2021-08-23,1930,26,25.6,97.7,926,752,926,0,30.4,25.6,1445,25.9,2021-08-23 19:30:00
1,1,2021-08-23,2000,25.2,24.7,96.7,926.2,749,926.3,0,28.5,24.7,1410,25.2,2021-08-23 20:00:00
1,1,2021-08-23,2030,24.9,24.7,96.8,926.9,742,926.9,0,27.5,24.3,1399,24.8,2021-08-23 20:30:00
1,1,2021-08-23,2100,24.6,24.2,96.8,927.2,740,927.2,0,27.1,24.1,1373,24.6,2021-08-23 21:00:00
1,1,2021-08-23,2130,24,23.4,96.1,927.5,737,927.6,0,26,23.3,1340,23.9,2021-08-23 21:30:00
1,1,2021-08-23,2200,23.4,22.9,96.2,927.7,734,927.9,0,25.3,22.8,1315,23.4,2021-08-23 22:00:00
1,1,2021-08-23,2230,23.2,22.8,97.3,927.7,734,927.9,0,25,22.8,1309,23.2,2021-08-23 22:30:00
1,1,2021-08-23,2300,22.9,22.4,96.3,927.7,734,927.8,0,24.6,22.3,1297,22.9,2021-08-23 23:00:00
1,1,2021-08-23,2330,22.8,22.3,96.7,927.7,735,927.7,0,24.3,22.2,1292,22.7,2021-08-23 23:30:00
1,1,2021-08-24,0000,22.2,21.7,96.5,927.7,735,927.8,0,23.4,21.6,1266,22.1,2021-08-24 00:00:00
1,1,2021-08-24,0030,22.3,21.9,97.1,928,732,928.1,0,23.6,21.8,1268,22.3,2021-08-24 00:30:00
1,1,2021-08-24,0100,22,21.6,96.7,927.9,734,927.9,0,23.3,21.4,1258,22,2021-08-24 01:00:00
1,1,2021-08-24,0130,22.1,21.7,97.3,928,732,928,0,23.4,21.7,1262,22.1,2021-08-24 01:30:00
1,1,2021-08-24,0200,22,21.6,96.9,928,732,928.1,0,23.3,21.5,1256,22,2021-08-24 02:00:00
1,1,2021-08-24,0230,22,21.6,97,928.2,731,928.2,0,23.3,21.5,1257,22,2021-08-24 02:30:00
1,1,2021-08-24,0300,19.7,18.6,91.7,928.2,731,928.3,0,20.2,18.3,1154,19.6,2021-08-24 03:00:00
1,1,2021-08-24,0330,17.2,16.1,90.2,928.5,729,928.5,0,17.5,15.6,1052,17.2,2021-08-24 03:30:00
1,1,2021-08-24,0400,15.9,15.1,92.7,928.5,729,928.5,0,16.3,14.8,1004,15.9,2021-08-24 04:00:00
1,1,2021-08-24,0430,14.8,14,93,928.7,727,928.7,0,15.1,13.6,956,14.7,2021-08-24 04:30:00
1,1,2021-08-24,0500,14,13.2,93.1,928.7,726,928.8,0,14.2,12.9,924,13.9,2021-08-24 05:00:00
1,1,2021-08-24,0530,13.6,13,94.9,929,724,929,0,13.9,12.8,908,13.5,2021-08-24 05:30:00
1,1,2021-08-24,0600,11.7,11.5,91.8,929.2,722,929.2,0,11.9,10.4,857,11.7,2021-08-24 06:00:00
1,1,2021-08-24,0630,11.1,10.2,91.8,929.4,721,929.4,0,11.2,9.8,801,11,2021-08-24 06:30:00
1,1,2021-08-24,0700,10.9,10.4,94.3,929.7,717,929.7,0,11.2,10.1,795,10.9,2021-08-24 07:00:00
1,1,2021-08-24,0730,10.9,10.4,95.1,930,715,930,0,11.1,10.1,788,10.8,2021-08-24 07:30:00
1,1,2021-08-24,0800,12.7,12.5,98.7,930,714,930.1,0,13.1,12.5,862,12.7,2021-08-24 08:00:00
1,1,2021-08-24,0830,14.9,14.8,99.5,930.2,713,930.2,0,15.5,14.8,948,14.8,2021-08-24 08:30:00
1,1,2021-08-24,0900,15.2,14.9,97.2,930.2,714,930.2,0,15.7,14.8,961,15.2,2021-08-24 09:00:00
1,1,2021-08-24,0930,15.4,15,96.9,930.2,714,930.1,0,15.9,14.9,970,15.4,2021-08-24 09:30:00
1,1,2021-08-24,1000,17.5,17.4,99.5,930.4,712,930.4,0,18.3,17.4,1052,17.5,2021-08-24 10:00:00
1,1,2021-08-24,1030,20,20,100,930,714,930.1,0,21,20,1156,20,2021-08-24 10:30:00
1,1,2021-08-24,1100,20.1,19.6,96,930,715,930,0,21,19.4,1156,20.1,2021-08-24 11:00:00
1,1,2021-08-24,1130,20.4,19.8,95,929.7,717,929.8,0,21.3,19.6,1171,20.4,2021-08-24 11:30:00
1,1,2021-08-24,1200,23.9,23.4,97.2,929.5,720,929.5,0,25.9,23.4,1317,23.8,2021-08-24 12:00:00
1,1,2021-08-24,1230,27.8,26.2,89.4,929,724,929.1,0,33.6,25.9,1473,27.7,2021-08-24 12:30:00
1,1,2021-08-24,1300,28.3,26.2,86,928.5,728,928.5,0,34.4,25.7,1494,28.2,2021-08-24 13:00:00
1,1,2021-08-24,1330,28.2,26.5,88.4,928.2,731,928.3,0,34.5,26.1,1496,28.1,2021-08-24 13:30:00
1,1,2021-08-24,1400,28,26.6,90.4,928,734,928,0,34.2,26.3,1495,27.9,2021-08-24 14:00:00
1,1,2021-08-24,1430,27.6,26.3,91,927.4,738,927.4,0,33.3,26,1486,27.5,2021-08-24 14:30:00
1,1,2021-08-24,1500,27.6,26.6,92.8,927,741,927.1,0,33.9,26.3,1494,27.6,2021-08-24 15:00:00
1,1,2021-08-24,1530,27.3,26.4,93.9,926.9,742,926.9,0,33.1,26.2,1484,27.2,2021-08-24 15:30:00
1,1,2021-08-24,1600,27.2,26.2,92.8,926.4,748,926.4,0,32.7,25.9,1483,27.1,2021-08-24 16:00:00
1,1,2021-08-24,1630,27.2,26.3,93.7,926.2,750,926.2,0,32.8,26.1,1487,27.1,2021-08-24 16:30:00
1,1,2021-08-24,1700,26.1,25.2,92.8,925.9,752,925.9,0,30.3,24.9,1446,26.1,2021-08-24 17:00:00
1,1,2021-08-24,1730,25.9,25.4,96,926,751,926,0,30.2,25.2,1440,25.9,2021-08-24 17:30:00
1,1,2021-08-24,1800,25.7,25.1,96.5,926.2,750,926.2,0,29.5,25.1,1426,25.6,2021-08-24 18:00:00
1,1,2021-08-24,1830,25.4,24.9,96.8,926.2,749,926.3,0,29,24.9,1416,25.4,2021-08-24 18:30:00
1,1,2021-08-24,1900,25.1,24.8,97.8,926.5,747,926.5,0,28.4,24.7,1403,25.1,2021-08-24 19:00:00
1,1,2021-08-24,1930,25,24.7,98.2,926.4,748,926.4,0,28.1,24.7,1400,25,2021-08-24 19:30:00
1,1,2021-08-24,2000,24.7,24.4,97.7,926.7,744,926.8,0,27.4,24.3,1384,24.7,2021-08-24 20:00:00
1,1,2021-08-24,2030,24.5,24.1,97.7,927.2,740,927.2,0,26.9,24.1,1368,24.4,2021-08-24 20:30:00
1,1,2021-08-24,2100,24,23.6,97.5,927.5,738,927.5,0,26.3,23.6,1346,24,2021-08-24 21:00:00
1,1,2021-08-24,2130,23.6,23.2,97.4,927.5,737,927.6,0,25.6,23.2,1328,23.6,2021-08-24 21:30:00
1,1,2021-08-24,2200,23.4,23,97.3,927.7,734,927.8,0,25.2,22.9,1314,23.3,2021-08-24 22:00:00
1,1,2021-08-24,2230,23,22.6,97.3,928,734,928,0,24.8,22.5,1298,23,2021-08-24 22:30:00
1,1,2021-08-24,2300,22.6,22.2,97.3,928,732,928.1,0,24.2,22.2,1282,22.6,2021-08-24 23:00:00
1,1,2021-08-24,2330,22.4,22,97.3,928,732,928.1,0,23.9,22,1273,22.4,2021-08-24 23:30:00
1,1,2021-08-25,0000,22.1,21.7,97.1,928,732,928,0,23.3,21.6,1261,22,2021-08-25 00:00:00
1,1,2021-08-25,0030,21.9,21.5,97.4,928.2,732,928.2,0,23,21.4,1249,21.8,2021-08-25 00:30:00
1,1,2021-08-25,0100,21.6,21.2,97.6,928,732,928.1,0,22.7,21.2,1240,21.5,2021-08-25 01:00:00
1,1,2021-08-25,0130,21.6,21.3,97.9,928,732,928.1,0,22.8,21.3,1241,21.6,2021-08-25 01:30:00
1,1,2021-08-25,0200,21.6,21.4,98.5,928.2,732,928.2,0,22.8,21.4,1241,21.6,2021-08-25 02:00:00
1,1,2021-08-25,0230,20.8,21.3,92.9,928.2,731,928.2,0,21.5,19.6,1239,20.7,2021-08-25 02:30:00
1,1,2021-08-25,0300,20,19.2,92.9,928.4,730,928.4,0,20.7,18.8,1168,20,2021-08-25 03:00:00
1,1,2021-08-25,0330,17.4,16.9,92.8,928.7,727,928.7,0,17.7,16.2,1086,17.3,2021-08-25 03:30:00
1,1,2021-08-25,0400,16.7,15.8,92.8,928.7,726,928.8,0,17,15.5,1030,16.6,2021-08-25 04:00:00
1,1,2021-08-25,0430,15.7,14.9,92.8,928.7,726,928.8,0,16,14.5,990,15.6,2021-08-25 04:30:00
1,1,2021-08-25,0500,14.5,13.6,91.9,928.7,726,928.8,0,14.7,13.2,942,14.4,2021-08-25 05:00:00
1,1,2021-08-25,0530,14.3,13.8,95.6,928.7,726,928.8,0,14.6,13.6,937,14.2,2021-08-25 05:30:00
1,1,2021-08-25,0600,13.3,12.7,93.5,929,724,929.1,0,13.6,12.3,895,13.3,2021-08-25 06:00:00
1,1,2021-08-25,0630,12,11.1,91.6,929.2,721,929.3,0,12.1,10.7,839,11.9,2021-08-25 06:30:00
1,1,2021-08-25,0700,11.6,11.1,94.4,929.5,720,929.5,0,11.9,10.7,822,11.6,2021-08-25 07:00:00
1,1,2021-08-25,0730,11.5,11,94.9,929.7,717,929.7,0,11.7,10.7,816,11.4,2021-08-25 07:30:00
1,1,2021-08-25,0800,12.8,12.8,99.8,929.9,715,929.9,0,13.4,12.8,870,12.8,2021-08-25 08:00:00
1,1,2021-08-25,0830,14.7,14.6,100,929.9,716,929.9,0,15.3,14.7,943,14.6,2021-08-25 08:30:00
1,1,2021-08-25,0900,15.2,15.1,100,929.7,716,929.8,0,15.8,15.2,966,15.1,2021-08-25 09:00:00
1,1,2021-08-25,0930,15.4,15.2,99,929.7,716,929.9,0,15.9,15.2,970,15.3,2021-08-25 09:30:00
1,1,2021-08-25,1000,16.9,16.9,100,929.7,717,929.8,0,17.7,16.9,1034,16.9,2021-08-25 10:00:00
1,1,2021-08-25,1030,19.2,19.1,100,929.7,718,929.6,0,20,19.2,1127,19.1,2021-08-25 10:30:00
1,1,2021-08-25,1100,19.8,19.7,99.7,929.2,721,929.3,0,20.8,19.8,1158,19.8,2021-08-25 11:00:00
1,1,2021-08-25,1130,20.2,19.9,97.8,928.9,726,928.9,0,21.2,19.9,1178,20.2,2021-08-25 11:30:00
1,1,2021-08-25,1200,24.4,22.4,92.1,928.2,732,928.2,0,26.4,23.1,1280,24.4,2021-08-25 12:00:00
1,1,2021-08-25,1230,26.2,25.1,92.1,927.9,734,927.9,0,30.4,24.8,1425,26.2,2021-08-25 12:30:00
1,1,2021-08-25,1300,27.6,25.8,88.8,927.2,739,927.3,0,33.3,25.6,1476,27.6,2021-08-25 13:00:00
1,1,2021-08-25,1330,27.8,26.2,88.8,927.2,740,927.2,0,33.5,25.8,1494,27.7,2021-08-25 13:30:00
1,1,2021-08-25,1400,27.7,26.5,91.1,927,741,927,0,33.8,26.1,1496,27.7,2021-08-25 14:00:00
1,1,2021-08-25,1430,27.7,26.6,92.4,926.5,747,926.5,0,34.1,26.4,1503,27.7,2021-08-25 14:30:00
1,1,2021-08-25,1500,27.4,26.5,94.1,926,751,926,0,33.4,26.3,1498,27.3,2021-08-25 15:00:00
1,1,2021-08-25,1530,27.3,26.5,94.9,925.5,755,925.6,0,33.3,26.4,1498,27.2,2021-08-25 15:30:00
1,1,2021-08-25,1600,27.2,26.6,95.8,925.2,758,925.2,0,33.5,26.5,1502,27.2,2021-08-25 16:00:00
1,1,2021-08-25,1630,26.9,26.4,96.2,925,758,925.1,0,32.5,26.2,1490,26.9,2021-08-25 16:30:00
1,1,2021-08-25,1700,26.6,26.2,97.1,925.2,758,925.2,0,32.1,26.1,1479,26.6,2021-08-25 17:00:00
1,1,2021-08-25,1730,26.4,26.1,97.8,925,760,925.1,0,31.7,26,1473,26.4,2021-08-25 17:30:00
1,1,2021-08-25,1800,26.2,25.8,97.2,925,760,925.1,0,31.1,25.7,1463,26.2,2021-08-25 18:00:00
1,1,2021-08-25,1830,25.9,25.4,97.1,925,760,925,0,30.1,25.4,1450,25.8,2021-08-25 18:30:00
1,1,2021-08-25,1900,25.6,25.4,98.2,925,760,925,0,29.7,25.3,1441,25.6,2021-08-25 19:00:00
1,1,2021-08-25,1930,25.4,25.1,98.7,925,760,925,0,28.9,25.2,1432,25.3,2021-08-25 19:30:00
1,1,2021-08-25,2000,25.2,24.9,97.9,925.2,757,925.4,0,28.6,24.8,1419,25.2,2021-08-25 20:00:00
1,1,2021-08-25,2030,24.8,24.5,97.4,925.7,754,925.7,0,27.5,24.4,1399,24.8,2021-08-25 20:30:00
1,1,2021-08-25,2100,24.4,24.1,97.5,925.9,752,925.9,0,26.9,24,1381,24.4,2021-08-25 21:00:00
1,1,2021-08-25,2130,23.9,23.8,97.5,926.2,749,926.2,0,26.2,23.5,1367,23.9,2021-08-25 21:30:00
1,1,2021-08-25,2200,23.8,23.4,97.5,926.2,749,926.3,0,25.9,23.3,1349,23.7,2021-08-25 22:00:00
1,1,2021-08-25,2230,23.4,23.2,97.9,926.5,747,926.5,0,25.3,23,1336,23.3,2021-08-25 22:30:00
1,1,2021-08-25,2300,23.2,22.9,97.9,926.5,746,926.5,0,25.1,22.9,1326,23.2,2021-08-25 23:00:00
1,1,2021-08-25,2330,22.9,22.5,97.3,926.5,745,926.6,0,24.5,22.4,1309,22.8,2021-08-25 23:30:00
1,1,2021-08-26,0000,22.5,22.1,97,927,741,927,0,24,22,1290,22.5,2021-08-26 00:00:00
1,1,2021-08-26,0030,22.1,21.7,97.1,927,741,927,0,23.4,21.6,1272,22.1,2021-08-26 00:30:00
1,1,2021-08-26,0100,22.1,21.8,98,926.9,742,926.9,0,23.4,21.7,1274,22,2021-08-26 01:00:00
1,1,2021-08-26,0130,22.1,21.8,98.5,927,742,927,0,23.4,21.8,1273,22,2021-08-26 01:30:00
1,1,2021-08-26,0200,22.1,21.8,98.2,926.9,743,926.9,0,23.4,21.8,1274,22,2021-08-26 02:00:00
1,1,2021-08-26,0230,22.2,22,98.4,926.7,743,926.8,0,23.5,21.9,1278,22.1,2021-08-26 02:30:00
1,1,2021-08-26,0300,20.4,19.4,92.2,927,741,927.1,0,21.2,19.1,1197,20.4,2021-08-26 03:00:00
1,1,2021-08-26,0330,18,16.8,89.7,927.2,740,927.2,0,18.2,16.3,1098,18,2021-08-26 03:30:00
1,1,2021-08-26,0400,16.2,15.3,91.3,927.2,740,927.3,0,16.5,14.8,1028,16.2,2021-08-26 04:00:00
1,1,2021-08-26,0430,15.1,14.3,92.7,927.4,738,927.4,0,15.5,13.9,984,15.1,2021-08-26 04:30:00
1,1,2021-08-26,0500,14.1,13.4,93.2,927.4,738,927.4,0,14.4,13.1,945,14.1,2021-08-26 05:00:00
1,1,2021-08-26,0530,13.8,13.3,95.4,927.4,738,927.4,0,14.1,13.1,932,13.7,2021-08-26 05:30:00
1,1,2021-08-26,0600,12.9,12.2,92.8,927.5,736,927.6,0,13.1,11.7,892,12.8,2021-08-26 06:00:00
1,1,2021-08-26,0630,11.6,10.7,92.2,928,734,928,0,11.8,10.3,836,11.5,2021-08-26 06:30:00
1,1,2021-08-26,0700,11.1,10.5,95.2,928.2,731,928.3,0,11.4,10.4,819,11.1,2021-08-26 07:00:00
1,1,2021-08-26,0730,11.1,10.6,95.2,928.2,730,928.3,0,11.3,10.3,814,11,2021-08-26 07:30:00
1,1,2021-08-26,0800,13.3,12.2,100,928.2,730,928.3,0,13.8,13.3,868,13.2,2021-08-26 08:00:00
1,1,2021-08-26,0830,14.2,14.2,100,928.2,732,928.2,0,14.8,14.2,944,14.2,2021-08-26 08:30:00
1,1,2021-08-26,0900,14.8,14.8,100,928.2,731,928.3,0,15.5,14.8,967,14.8,2021-08-26 09:00:00
1,1,2021-08-26,0930,15,14.9,99.3,928.2,732,928.2,0,15.6,14.9,976,15,2021-08-26 09:30:00
1,1,2021-08-26,1000,16.6,16.6,100,928.2,731,928.2,0,17.4,16.6,1040,16.6,2021-08-26 10:00:00
1,1,2021-08-26,1030,18.8,18.7,100,927.7,734,927.8,0,19.6,18.8,1132,18.7,2021-08-26 10:30:00
1,1,2021-08-26,1100,19.5,19.4,100,927.7,736,927.7,0,20.4,19.5,1160,19.4,2021-08-26 11:00:00
1,1,2021-08-26,1130,19.8,19.6,98.6,927.4,738,927.4,0,20.6,19.6,1175,19.7,2021-08-26 11:30:00
1,1,2021-08-26,1200,24.5,24.3,98.8,926.9,743,926.9,0,27.1,24.3,1376,24.5,2021-08-26 12:00:00
1,1,2021-08-26,1230,28.8,28.2,96.3,926.4,748,926.4,0,38.5,28.1,1556,28.8,2021-08-26 12:30:00
1,1,2021-08-26,1300,28.7,26.7,86.1,925.7,753,925.7,0,35.9,26.2,1544,28.7,2021-08-26 13:00:00
1,1,2021-08-26,1330,28.4,25.6,80.7,925.4,756,925.4,0,34,24.8,1527,28.4,2021-08-26 13:30:00
1,1,2021-08-26,1400,28.5,24.8,74.9,924.9,761,924.9,0,33.1,23.6,1526,28.5,2021-08-26 14:00:00
1,1,2021-08-26,1430,28.2,23.3,67.8,924.5,763,924.6,0,31,21.7,1506,28.1,2021-08-26 14:30:00
1,1,2021-08-26,1500,27.7,21.8,61.2,924.2,767,924.2,0,29.1,19.5,1479,27.6,2021-08-26 15:00:00
1,1,2021-08-26,1530,27.5,20.7,55.6,923.9,770,923.9,0,28.3,17.9,1469,27.5,2021-08-26 15:30:00
1,1,2021-08-26,1600,27.3,19.9,52.1,923.9,769,923.9,0,27.5,16.6,1454,27.2,2021-08-26 16:00:00
1,1,2021-08-26,1630,26.9,19.1,49.9,923.5,773,923.5,0,26.7,15.5,1438,26.8,2021-08-26 16:30:00
1,1,2021-08-26,1700,26.4,21.4,65.8,923.2,775,923.3,0,27.6,19.5,1446,26.3,2021-08-26 17:00:00
1,1,2021-08-26,1730,25.5,23.3,86.8,923.2,776,923.2,0,28.2,23.2,1439,25.5,2021-08-26 17:30:00
1,1,2021-08-26,1800,25.5,23.6,86.8,923.2,776,923.2,0,28,23.1,1439,25.4,2021-08-26 18:00:00
1,1,2021-08-26,1830,25.3,23.6,87.8,923.2,776,923.3,0,27.7,23.1,1431,25.2,2021-08-26 18:30:00
1,1,2021-08-26,1900,24.9,23.5,90,923.2,776,923.3,0,26.9,23.1,1417,24.8,2021-08-26 19:00:00
1,1,2021-08-26,1930,24.8,23.5,90.7,923.5,773,923.6,0,26.8,23.2,1412,24.8,2021-08-26 19:30:00
1,1,2021-08-26,2000,24.7,23.4,90.6,923.7,770,923.8,0,26.6,23,1406,24.6,2021-08-26 20:00:00
1,1,2021-08-26,2030,24.4,23,90.3,924,769,924,0,26.2,22.7,1390,24.3,2021-08-26 20:30:00
1,1,2021-08-26,2100,24.1,22.8,90.1,924.2,767,924.2,0,25.9,22.4,1376,24.1,2021-08-26 21:00:00
1,1,2021-08-26,2130,23.8,22.6,90.6,924.2,766,924.3,0,25.5,22.2,1365,23.8,2021-08-26 21:30:00
1,1,2021-08-26,2200,23.6,22.3,90.8,924.5,765,924.5,0,25.1,22,1353,23.5,2021-08-26 22:00:00
1,1,2021-08-26,2230,23.3,22.1,91,924.4,766,924.4,0,24.9,21.8,1343,23.3,2021-08-26 22:30:00
1,1,2021-08-26,2300,23,22,91.6,924.2,766,924.3,0,24.5,21.6,1335,23,2021-08-26 23:00:00
1,1,2021-08-26,2330,22.8,21.8,91.7,924.2,767,924.3,0,24.2,21.4,1326,22.8,2021-08-26 23:30:00
1,1,2021-08-27,0000,22.5,21.4,91.4,924.4,766,924.4,0,23.8,21,1311,22.5,2021-08-27 00:00:00
1,1,2021-08-27,0030,22.5,21.6,93.2,924.5,763,924.6,0,23.7,21.3,1309,22.4,2021-08-27 00:30:00
1,1,2021-08-27,0100,22.4,21.4,93.1,924.5,763,924.6,0,23.6,21.2,1305,22.3,2021-08-27 01:00:00
1,1,2021-08-27,0130,22.3,21.4,93.4,924.5,764,924.6,0,23.4,21.2,1302,22.3,2021-08-27 01:30:00
1,1,2021-08-27,0200,22.2,21.3,93.2,924.5,765,924.5,0,23.4,21.1,1301,22.2,2021-08-27 02:00:00
1,1,2021-08-27,0230,22.2,21.3,93.3,924.5,764,924.5,0,23.3,21,1298,22.1,2021-08-27 02:30:00
1,1,2021-08-27,0300,20.5,19.7,82.1,924.7,763,924.7,0,20.8,17.3,1258,20.4,2021-08-27 03:00:00
1,1,2021-08-27,0330,19.6,17.5,82.1,924.7,763,924.7,0,19.8,16.5,1182,19.6,2021-08-27 03:30:00
1,1,2021-08-27,0400,18.1,16.3,84.1,924.5,763,924.6,0,18.1,15.4,1126,18.1,2021-08-27 04:00:00
1,1,2021-08-27,0430,17.1,15.3,84.1,924.5,763,924.6,0,17.1,14.4,1087,17.1,2021-08-27 04:30:00
1,1,2021-08-27,0500,16.1,14,81.1,924.5,763,924.6,0,15.9,12.8,1044,16,2021-08-27 05:00:00
1,1,2021-08-27,0530,15.5,14.1,86.6,924.7,762,924.7,0,15.6,13.3,1026,15.5,2021-08-27 05:30:00
1,1,2021-08-27,0600,14.8,13.1,84.3,924.7,761,924.8,0,14.7,12.2,993,14.7,2021-08-27 06:00:00
1,1,2021-08-27,0630,13.7,12,82.8,925,760,925,0,13.7,10.9,949,13.7,2021-08-27 06:30:00
1,1,2021-08-27,0700,13.3,11.7,84.6,925.2,758,925.3,0,13.2,10.8,930,13.2,2021-08-27 07:00:00
1,1,2021-08-27,0730,13,11.6,85.5,925.5,756,925.5,0,13,10.6,918,13,2021-08-27 07:30:00
1,1,2021-08-27,0800,13.6,12.9,93,925.5,755,925.6,0,13.9,12.5,945,13.6,2021-08-27 08:00:00
1,1,2021-08-27,0830,14.9,14.6,97.1,925.7,753,925.8,0,15.4,14.5,997,14.9,2021-08-27 08:30:00
1,1,2021-08-27,0900,15.8,15.4,96.7,925.7,754,925.7,0,16.3,15.3,1032,15.7,2021-08-27 09:00:00
1,1,2021-08-27,0930,16.7,16.2,95.1,925.7,752,925.8,0,17.2,15.9,1066,16.7,2021-08-27 09:30:00
1,1,2021-08-27,1000,18.1,17.7,96.9,925.5,755,925.6,0,18.7,17.6,1126,18.1,2021-08-27 10:00:00
1,1,2021-08-27,1030,20.4,20,97.2,925.5,755,925.5,0,21.3,19.9,1220,20.4,2021-08-27 10:30:00
1,1,2021-08-27,1100,20.9,20,92.5,925.2,758,925.3,0,21.8,19.6,1238,20.9,2021-08-27 11:00:00
1,1,2021-08-27,1130,21,20.1,92.4,925,760,925,0,21.8,19.7,1244,20.9,2021-08-27 11:30:00
1,1,2021-08-27,1200,24.6,24.4,99.6,924.4,765,924.4,0,27.2,24.5,1406,24.5,2021-08-27 12:00:00
1,1,2021-08-27,1230,29,28.6,90.9,923.7,771,923.8,0,37.6,27.3,1586,28.9,2021-08-27 12:30:00
1,1,2021-08-27,1300,29.3,27.9,90.9,923.5,772,923.6,0,38.6,27.6,1598,29.2,2021-08-27 13:00:00
1,1,2021-08-27,1330,28.8,26.3,82.8,923.2,775,923.3,0,35.6,25.6,1570,28.8,2021-08-27 13:30:00
1,1,2021-08-27,1400,28.5,23.6,68,922.9,780,922.9,0,31.7,22,1536,28.4,2021-08-27 14:00:00
1,1,2021-08-27,1430,28.2,21.1,54.7,922.2,784,922.3,0,29.3,18.2,1512,28.2,2021-08-27 14:30:00
1,1,2021-08-27,1500,28,19.7,48,922,786,922.1,0,28.1,16,1494,28,2021-08-27 15:00:00
1,1,2021-08-27,1530,27.8,19,45.5,921.5,791,921.6,0,27.4,14.9,1486,27.7,2021-08-27 15:30:00
1,1,2021-08-27,1600,27.4,18.5,44,921.5,791,921.6,0,26.9,14.1,1471,27.4,2021-08-27 16:00:00
1,1,2021-08-27,1630,27.2,18.3,43.8,921.2,794,921.3,0,26.6,13.8,1468,27.2,2021-08-27 16:30:00
1,1,2021-08-27,1700,25.6,23.2,82.3,921.2,795,921.2,0,28,22.4,1459,25.6,2021-08-27 17:00:00
1,1,2021-08-27,1730,25.3,24.4,93.7,921.2,794,921.2,0,28.2,24.2,1463,25.2,2021-08-27 17:30:00
1,1,2021-08-27,1800,25.3,24.8,96,921.7,789,921.8,0,28.7,24.6,1461,25.3,2021-08-27 18:00:00
1,1,2021-08-27,1830,25.3,24.7,96.7,922,787,922,0,28.5,24.7,1458,25.2,2021-08-27 18:30:00
1,1,2021-08-27,1900,25,24.7,97.7,922,787,922,0,28.1,24.6,1449,25,2021-08-27 19:00:00
1,1,2021-08-27,1930,25,24.7,98.5,921.7,789,921.7,0,27.9,24.7,1450,24.9,2021-08-27 19:30:00
1,1,2021-08-27,2000,24.8,24.6,98.6,922.2,786,922.2,0,27.4,24.5,1438,24.8,2021-08-27 20:00:00
1,1,2021-08-27,2030,24.5,24.3,98.3,923.2,776,923.3,0,27.1,24.2,1413,24.5,2021-08-27 20:30:00
1,1,2021-08-27,2100,24.2,23.9,98,923.7,771,923.8,0,26.6,23.9,1395,24.2,2021-08-27 21:00:00
1,1,2021-08-27,2130,23.9,23.5,97.4,924.5,764,924.6,0,25.9,23.4,1371,23.8,2021-08-27 21:30:00
1,1,2021-08-27,2200,23.4,23,97.5,924.2,767,924.3,0,25.4,23,1357,23.4,2021-08-27 22:00:00
1,1,2021-08-27,2230,23.4,23,97.5,924,767,924.1,0,25.3,22.9,1357,23.3,2021-08-27 22:30:00
1,1,2021-08-27,2300,22.9,22.4,96.8,924,768,924,0,24.6,22.4,1339,22.9,2021-08-27 23:00:00
